qid,group,instruction_type,run,step,fact,label,raw
2hop__635544_110949,content,elaborate,0,3,The service period was reduced to eighteen months.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,3,The reduction occurred in October 1971.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,3,The reduction reflects changing attitudes and policies towards military service.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,3,"Clara Morris was born on March 17, 1949.",NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,3,Clara Morris was an American actress.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,3,Clara Morris was renowned for her wit.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,3,Clara Morris was renowned for her versatility.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,3,Clara Morris was renowned for her stage presence.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,3,Her career spanned several decades.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,3,She left a lasting impact on American theater.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,3,Ratata is a Swedish pop band.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,3,Ratata was formed in 1980.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,3,Ratata initially operated as a four-piece band.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,3,Ratata transitioned into a duo.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,3,The duo consists of vocalist Mauro Scocco and Johan Ekelund.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,3,The transition occurred in 1983.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,3,They disbanded in 1989.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,3,They briefly reunited in 2002.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,3,They left a legacy of catchy pop tunes.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,3,They left a legacy of memorable performances.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,3,Yang Meng was born between his older brother (born in 897) and younger brother (born in 900).,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,3,Yang Meng was born during the late Tang Dynasty.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,3,He had political influence.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,3,He had strategic acumen.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,3,He was a notable figure in Chinese history.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,3,The period of Chinese history was tumultuous.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,3,Mauro Scocco was born in Sweden.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,3,"Mauro Scocco was born on September 11, 1962.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,3,Mauro Scocco gained fame as part of the duo Ratata.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,3,"After the duo disbanded, he continued as a solo artist.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,3,He collaborated with Plura Jonsson in 2014.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,3,"He released a joint album as ""Mauro & Plura"" in 2014.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,3,The joint album showcased his ongoing commitment to music and creativity.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Shirley Abicair was born in Melbourne, Victoria, Australia.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Some sources indicate that Shirley Abicair was born in 1935.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Contemporary accounts suggest that Shirley Abicair was 23 or 24 when she arrived in Britain.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,She completed tertiary studies in Australia.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,She arrived at a later date.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,Shirley Abicair was the only daughter of a Wing Commander in the Royal Australian Air Force (RAAF).,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,The Anno Domini calendar era is based on the traditionally reckoned year of Jesus Christ's conception or birth.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,The Anno Domini calendar era is widely used around the world.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,This era begins with AD 1.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,There is no year zero.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,This era is preceded by the years denoted as BC.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Dionysius Exiguus of Scythia Minor devised it.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,It was devised in 525 AD.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,It did not become widely used until after 800 AD.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Švitrigaila was born to Algirdas, the Grand Duke of Lithuania, and his second wife Uliana of Tver.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Švitrigaila is a figure in the history of Lithuania.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,He was one of the youngest sons of Algirdas.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,He was possibly born before 1370.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Švitrigaila first appeared in political affairs in October 13, 1382.",NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,Švitrigaila witnessed the Treaty of Dubysa.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,The Treaty of Dubysa was between Jogaila and the Teutonic Knights.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,He was no younger than 12 at the time.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,His birth was prior to 1370.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Švitrigaila claimed he and Jogaila were favored by their father Algirdas.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Švitrigaila claimed he and Jogaila were favored by their father Algirdas in his complaint to the Council of Florence.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Algirdas died in 1377.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Jogaila was to inherit the throne.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Jogaila made Švitrigaila his heir.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Jogaila's representatives did not outright deny this arrangement.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Jogaila's representatives claimed it had been modified by mutual agreement between the brothers.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"The term ""natural-born Citizen"" is used in the U.S. Constitution.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"The term ""natural-born Citizen"" is not defined in the U.S. Constitution.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,The U.S. Constitution has various interpretations over time.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Early 21st-century constitutional scholars agree that individuals born in the United States, with few exceptions, are natural-born citizens.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Many scholars argue that individuals who meet the legal requirements for U.S. citizenship at birth, regardless of their place of birth, are also natural-born citizens.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Individuals who meet the legal requirements for U.S. citizenship at birth, regardless of their place of birth, are also natural-born citizens.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Every U.S. president to date has either been a citizen at the time of the Constitution's adoption in 1789 or was born in the United States.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Every U.S. president to date has either been a citizen at the time of the Constitution's adoption in 1789.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Every U.S. president to date has either been born in the United States.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Every U.S. president to date has either been a citizen at the time of the Constitution's adoption in 1789 or was born in the United States.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Seven presidents had at least one parent who was not born on U.S. soil.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Australia Day is commemorated on 26 January.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Australia Day has evolved in significance.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,The first known celebration of Australia Day was in 1808.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Australia Day marks the arrival of the First Fleet.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,Australia Day marks the proclamation of British sovereignty over eastern Australia.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Initially known by various names such as ""Anniversary Day"" and ""Foundation Day,"" it was not consistently referred to as ""Australia Day"" across all states and territories until 1935.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,This date was not officially marked by a public holiday in all states and territories until 1994.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,This date was officially marked by a public holiday in some states and territories before 1994.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Giovanni Cifolelli was an Italian mandolin virtuoso.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Giovanni Cifolelli was a dramatic composer.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Giovanni Cifolelli made his appearance in Paris in 17 64.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Giovanni Cifolelli earned high esteem as a performer.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Giovanni Cifolelli earned high esteem as a teacher.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,He is prominent.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,"He published ""Method for the mandolin"" in Paris.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"""Method for the mandolin"" was successful.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"""Method for the mandolin"" was popular in France.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Maureen Payne was a South African Test cricketer.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Maureen Payne captained her national team.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Maureen Payne's national team was South Africa.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Maureen Payne's national team played New Zealand.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Maureen Payne's national team played New Zealand in 1971–72.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Her date of birth is unknown.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,She passed away in 1997.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,She passed away in South Africa.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,She claimed eight wickets in her five Test appearances.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"The animated series ""Dragon Ball Super"" was released in parts.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"The first thirteen episodes of ""Dragon Ball Super"" comprise Part One.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Part One of ""Dragon Ball Super"" was released on July 25, 2017.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Part One of ""Dragon Ball Super"" was released on disc.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Part Two was released on October 3, 2017.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Part Two contained episodes 14 through 26.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Part Three was released on February 20, 2018.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Part Three included episodes 27 through 39.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"""Streams of Expression"" is Joe Lovano's 20th studio album.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"""Streams of Expression"" is on the Blue Note label.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"""Streams of Expression"" features a five-part suite.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"""Streams of Expression"" features a three-part ""Birth of the Cool Suite.""",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"""Birth of the Cool Suite"" is inspired by Miles Davis.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,The album includes performances by musicians.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,George Garzone is a musician.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,Ralph Lalama is a musician.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Gary Smulyan is a musician.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Tim Hagans is a musician.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Pir Syed Muhammad Binyamin Rizvi was born on August 15, 1959.",NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,"Pir Syed Muhammad Binyamin Rizvi died on June 24, 2004.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Pir Syed Muhammad Binyamin Rizvi was born in Lahore.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,Pir Syed Muhammad Binyamin Rizvi was the eldest son of Pir Syed Mohammad Yaqoob Shah.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,He was murdered.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,La naissance d'Osiris is a ballet.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,La naissance d'Osiris is allegorical.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Jean-Philippe Rameau wrote La naissance d'Osiris.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"La naissance d'Osiris premiered on October 12, 1754.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,La naissance d'Osiris premiered at Fontainebleau.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,La naissance d'Osiris was performed to celebrate the birth of the future King Louis XVI.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,The libretto was written by Louis de Cahusac.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Sue Ryder was born on July 3, 1924.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Sue Ryder is celebrated in Cavendish Church.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Sue Ryder lied about her age to join the First Aid Nursing Yeomanry.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Sue Ryder maintained a false age throughout her life.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Pak Nam-gi was born in either 1928 or 1934.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Pak Nam-gi was born in North Korea.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Pak Nam-gi was Director of the Planning and Finance Department.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Pak Nam-gi died in 2010.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,William Shakespeare was born in Stratford-upon- Avon.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"William Shakespeare was baptized on April 26, 1564.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,His exact birth date is unknown.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Saint George's Day is April 23.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"He died on April 23, 16.",NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,He died on the same date as his birth.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,He was the third of eight children.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,He was the eldest surviving son.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,"""Soul Eater,"" an anime series, was released in four parts on DVD.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Part One of ""Soul Eater,"" an anime series, was released on February 9, 2010.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Part One of ""Soul Eater,"" an anime series, covered episodes 1-13.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Part Two of ""Soul Eater,"" an anime series, was released on March 30, 2010.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Part Two of ""Soul Eater,"" an anime series, covered episodes 14-26.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Part Three of ""Soul Eater,"" an anime series, was released on June 1, 2010.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Part Three of ""Soul Eater,"" an anime series, covered episodes 27-39.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Part Four of ""Soul Eater,"" an anime series, was released on July 27, 2010.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Part Four of ""Soul Eater,"" an anime series, covered episodes 40-51.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Australia implemented compulsory National Service during the Vietnam War era.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,Australia's National Service was for 20-year-old males.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Australia's National Service was implemented under the National Service Act (1964).,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Australia's National Service selection was made by lottery.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Australia's National Service selection was based on date of birth.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Conscription involved two years of full-time service.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Conscription involved three years on the active reserve list.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,The full-time service requirement was reduced to eighteen months in October 1971.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Clara Morris was an American actress.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"Clara Morris was born on March 18, 1949.",NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,Some records suggest that Clara Morris was born in 1946 or 1948.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,Clara Morris was known for her sharp wit.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,Clara Morris was known for her skill in her craft.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,"She passed away on November 20, 1925.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Ratata is a Swedish pop group.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Ratata was formed in 1980.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Mauro Scocco is the vocalist of Ratata.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,It was a 4-piece band.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,It transformed into a duo.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Johan Ekelund joined in 1983.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,It continued until 1989.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,The duo is a group of two people.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Yang Meng was a historical figure from the late Tang Dynasty period.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Yang Meng was the third son of Yang Xingmi.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Yang Xingmi was a major military governor.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,The exact date of his birth is unknown.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,He was born sometime between his older brother's birth in 897 and his younger brother's birth in 900.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Mauro Scocco is an Italian-Swedish pop artist.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,1,"Mauro Scocco was born on September 11, 1962.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Mauro Scocco gained fame as the vocalist for Ratata.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,Mauro Scocco has continued a successful solo career.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,He collaborated with Plura Jonsson.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,1,"They released a joint album as ""Mauro & Plura.""",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,"Shirley Abicair was born in Melbourne, Victoria, Australia.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Contemporary accounts place her age at 23 or 24 when she arrived in Britain.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Her birth year is commonly cited as 1935.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,She was born in 1905.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,2,She was born around 1911 or 1912.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,2,She completed tertiary studies prior to her arrival in Britain.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,She arrived in Britain.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Shirley was the only daughter of a Wing Commander in the Royal Australian Air Force (RAAF).,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Historical records support the fact that Shirley was the only daughter of a Wing Commander in the Royal Australian Air Force (RAAF).,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Shirley's own life narrative supports the fact that she was the only daughter of a Wing Commander in the Royal Australian Air Force (RAAF).,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,The Anno Domini calendar era marks its beginning from the traditionally reckoned year of Jesus Christ's birth.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,The Anno Domini calendar era has been widely adopted globally.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,2,Dionysius Exiguus of Scythia Minor devised this system.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,This system was devised in 525 AD.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,2,This system was not widely used until after 800 AD.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,This era begins with AD 1.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,This era lacks a year zero.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,This era is preceded by years denoted as BC.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,The system's adoption varied significantly across different regions.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,2,The system's adoption took centuries to achieve widespread acceptance.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,"Švitrigaila was born to Algirdas, the Grand Duke of Lithuania, and his second wife Uliana of Tver.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Švitrigaila was a significant figure in Lithuanian history.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Historians have been unable to pinpoint his exact birth year.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Historians believe he was one of the younger sons.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Historians believe he was potentially born before 1370.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,He witnessed the Treaty of Dubysa.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,He was at least 12 years old at that time.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Švitrigaila made a complaint to the Council of Florence.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Švitrigaila claimed he and Jogaila were favored by their father Algirdas.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Algirdas died in 1377.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Jogaila inherited the throne.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Švitrigaila was Algirdas's heir.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Jogaila's representatives did not outright deny this arrangement.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Jogaila's representatives suggested that any such agreement had been modified by mutual consent between the brothers.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,"The term ""natural-born Citizen,"" as used in the U.S. Constitution, is not defined within the document.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,"The U.S. Constitution uses the term ""natural-born Citizen.""",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,"Interpretations of the term ""natural-born Citizen"" have evolved over time.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,"The U.S. Constitution does not define the term ""natural-born Citizen.""",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,"Early 21st-century constitutional scholars generally agree that individuals born in the United States, with few exceptions, are natural-born citizens.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,"Many scholars argue that individuals who meet the legal requirements for U.S. citizenship at birth, irrespective of their place of birth, should also be considered natural-born citizens.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,"Individuals who meet the legal requirements for U.S. citizenship at birth, irrespective of their place of birth, should also be considered natural-born citizens.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Every U.S. president to date has either been a citizen at the time of the Constitution's adoption in 1789 or was born in the United States.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,It is notable that every U.S. president to date has either been a citizen at the time of the Constitution's adoption in 1789 or was born in the United States.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Seven presidents had at least one parent who was not born on U.S. soil.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,The presidents reflect a long-standing tradition and interpretation of the term.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,2,Australia Day is celebrated on January 26.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Australia Day has evolved in significance since its first known celebration.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,The first known celebration of Australia Day was in 1808.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,"Initially marked by various names such as ""Anniversary Day"" and ""Foundation Day,"" it was not consistently referred to as ""Australia Day"" across all states and territories until 1935.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,This date was not uniformly recognized with a public holiday in all states and territories.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,This date was not uniformly recognized with a public holiday in all states and territories until 1994.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,The day commemorates the arrival of the First Fleet.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,2,The day commemorates the proclamation of British sovereignty over eastern Australia.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Giovanni Cifolelli is an Italian mandolin virtuoso and dramatic composer.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Giovanni Cifolelli made his debut in Paris in 1864.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,2,Giovanni Cifolelli earned acclaim as both a performer and teacher.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,He is prominent.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,2,Details regarding his birth are unknown.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,The date and place of his birth are unknown.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,"He published ""Method for the mandolin"" in Paris.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,"""Method for the mandolin"" gained popularity in France.",SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Maureen Payne is a South African Test cricketer.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Maureen Payne captained her national team.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Maureen Payne's national team played against New Zealand.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Maureen Payne's national team played their second series against New Zealand.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,Maureen Payne's national team played in 1971–72.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,She passed away in 1997.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,2,She passed away in South Africa.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,1,2,She claimed eight wickets in her five Test appearances.,SUPPORTED,True
2hop__635544_110949,content,elaborate,1,2,She passed away after claiming eight wickets in her five Test appearances.,SUPPORTED,True
