qid,group,instruction_type,run,step,fact,original_label,label,reason,evidence_match
2hop__14092_8311,content,elaborate,2,2,James Gooderham Worts was born in 18.,NOT_SUPPORTED,DISTORTED,"The claim states that James Gooderham Worts was born in 18, which is incorrect. The ground truth specifies his birth date as June 4, 1818.","James Gooderham Worts (June 4, 1818 - June 20, 1882)"
2hop__14092_8311,content,elaborate,2,2,John Petrie was baptized on 2 April 17 66.,NOT_SUPPORTED,INVENTED,The claim about John Petrie being baptized on 2 April 1766 introduces information not present in the ground truth.,none
2hop__14092_8311,content,elaborate,2,2,John Petrie died on 26 January 18 44.,NOT_SUPPORTED,DISTORTED,"The claim states that John Petrie died on 26 January 1844, but the ground truth states he was born on that date and does not provide a death date.","John Petrie was born 15 January 1822 in Edinburgh, the eldest son of Andrew Petrie and Mary Cuthbertson."
2hop__14092_8311,content,elaborate,2,2,John's father permitted trustworthy workmen to visit their home in the evenings.,NOT_SUPPORTED,SUPPORTED,"The claim that John's father permitted trustworthy workmen to visit their home in the evenings is supported by the ground truth, which states that John's father only selected workmen that he considered beyond reproach to come to his home in the evening.",John Petrie's father only selected workmen that he considered beyond reproach to come to his home in the evening.
2hop__14092_8311,content,elaborate,2,2,John's father permitted trustworthy workmen to teach John and his siblings skills.,NOT_SUPPORTED,SUPPORTED,"The claim that John's father permitted trustworthy workmen to teach John and his siblings skills is supported by the ground truth, which states that John's father selected workmen he considered beyond reproach to teach his sons cabinet making and carpentry skills.",John Petrie's father selected workmen that he considered beyond reproach to teach his sons skills.
2hop__14092_8311,content,elaborate,2,2,John's father permitted trustworthy workmen to teach John and his siblings skills such as cabinet making and carpentry.,NOT_SUPPORTED,SUPPORTED,"The claim states that John's father permitted trustworthy workmen to teach John and his siblings skills such as cabinet making and carpentry, which is supported by the ground truth that mentions John's father selected workmen he considered beyond reproach to teach his sons these skills.",John Petrie's father selected workmen that he considered beyond reproach to teach his sons cabinet making and carpentry skills.
2hop__14092_8311,content,elaborate,2,2,John's father permitted trustworthy workmen to teach John and his siblings skills out of concern over negative influences from the penal colony.,NOT_SUPPORTED,SUPPORTED,The claim accurately reflects that John's father selected trustworthy workmen to teach his sons skills to avoid negative influences from the penal colony.,John's father only selected workmen that he considered beyond reproach to come to his home in the evening to teach his sons cabinet making and carpentry skills.
2hop__14092_8311,content,elaborate,2,2,Pernell Roberts was the eldest son of his parents.,NOT_SUPPORTED,SUPPORTED,"The ground truth states that Pernell Roberts was the eldest son of his parents, confirming the claim.","Pernell Elven Roberts, Jr. was an American stage, film and television actor, as well as a singer."
2hop__14092_8311,content,elaborate,2,2,He was an American actor and singer.,NOT_SUPPORTED,SUPPORTED,"The claim states that he was an American actor and singer, which is supported by the ground truth that describes Pernell Roberts as an American stage, film, and television actor, as well as a singer.","Pernell Elven Roberts, Jr. was an American stage, film and television actor, as well as a singer."
2hop__14092_8311,content,elaborate,2,2,Pernell Roberts was the eldest among his siblings.,NOT_SUPPORTED,UNVERIFIABLE,"The ground truth states that Pernell Roberts was the eldest son, but it does not provide information about whether he was the eldest among his siblings.",none
2hop__14092_8311,content,elaborate,2,2,John was King of England.,NOT_SUPPORTED,SUPPORTED,"The claim that John was King of England is supported by the ground truth, which states that John had five legitimate children and mentions his role as King.","John, King of England"
2hop__14092_8311,content,elaborate,2,2,John had an eldest son named Charles.,NOT_SUPPORTED,CONTRADICTION,"The claim states that John had an eldest son named Charles, but the ground truth specifies that John's eldest son is Henry III.","John had five legitimate children, all by Isabella. His eldest son, Henry III, ruled as king for the majority of the 13th century."
2hop__14092_8311,content,elaborate,2,2,John named Charles as his heir apparent.,NOT_SUPPORTED,SUPPORTED,"The ground truth states that Charles, Prince of Wales, is the heir apparent to Queen Elizabeth II, which supports the claim that John named Charles as his heir apparent.","Queen Elizabeth II is the sovereign, and her heir apparent is her eldest son, Charles, Prince of Wales."
2hop__14092_8311,content,elaborate,2,2,HMS Farnham Castle (K413) was a British naval trawler.,NOT_SUPPORTED,DISTORTED,"The claim states that HMS Farnham Castle (K413) was a British naval trawler, but the ground truth only mentions it being laid down, launched, and commissioned, without specifying its type as a trawler.",none
2hop__14092_8311,content,elaborate,2,2,The ship became part of the British naval fleet.,NOT_SUPPORTED,UNVERIFIABLE,The ground truth does not provide information about the ship's status in the British naval fleet.,none
2hop__14092_8311,content,elaborate,2,3,Sir William Calverley was the son of Sir Walter Calverley and Anne Danby.,NOT_SUPPORTED,DISTORTED,"The claim states that Sir William Calverley was the son of Sir Walter Calverley and Anne Danby, but the ground truth specifies that William Calverley was the son of Sir Walter Calverley and Anne Danby, which is correct. However, the claim incorrectly uses 'Sir William Calverley' instead of just 'William Calverley'.",William Calverley was the son of Sir Walter Calverley and Anne Danby
2hop__14092_8311,content,elaborate,2,3,Sir William Calverley was an American.,NOT_SUPPORTED,CONTRADICTION,"The claim states that Sir William Calverley was American, while the ground truth indicates he was a British nobleman, specifically the son of William Calverley and part of the English nobility.","Sir William Maule was the eldest son of Sir Peter Maule and Christina de Valognes, Baron and Baroness of Panmure and Benvie."
2hop__14092_8311,content,elaborate,2,3,"Sir William Maule inherited the titles after the death of his mother, Christina de Valognes.",NOT_SUPPORTED,CONTRADICTION,"The claim states that Sir William Maule inherited titles after the death of his mother, Christina de Valognes, but the ground truth indicates that he succeeded as Baron after his father's death, not his mother's.",William succeeded as Baron in 1254 on his father's death.
2hop__14092_8311,content,elaborate,2,3,John was King of England.,NOT_SUPPORTED,SUPPORTED,"The claim that John was King of England is supported by the ground truth, which states that John had five legitimate children and mentions his role as King.","John, King of England"
2hop__14092_8311,content,elaborate,2,3,John had a series of marriages.,NOT_SUPPORTED,UNVERIFIABLE,"The ground truth mentions John's marriages but does not specify the number or details of these marriages, making it impossible to verify the claim.",none
2hop__14092_8311,content,elaborate,2,3,"He married Isabel, Countess of Gloucester.",NOT_SUPPORTED,CONTRADICTION,"The claim states that John married Isabel, Countess of Gloucester, but the ground truth indicates that Isabel was John's first wife, who was released from imprisonment and remarried after his death, implying that she did not remain married to him.","John's first wife, Isabel, Countess of Gloucester, was released from imprisonment in 1214; she remarried twice, and died in 1217."
2hop__14092_8311,content,elaborate,2,3,"Isabel, Countess of Gloucester is his first wife.",NOT_SUPPORTED,SUPPORTED,"The claim that Isabel, Countess of Gloucester, is John's first wife is explicitly stated in the ground truth.","John's first wife, Isabel, Countess of Gloucester"
2hop__14092_8311,content,elaborate,2,3,Another son achieved great prominence.,NOT_SUPPORTED,INVENTED,"The claim introduces information about another son achieving prominence, which is not mentioned in the ground truth.",none
2hop__14092_8311,content,elaborate,2,3,Another son became King of the Romans.,NOT_SUPPORTED,INVENTED,"The claim introduces information about a son becoming King of the Romans, which is not mentioned in the ground truth.",none
2hop__14092_8311,content,elaborate,2,3,A third son married Alexander II of Scotland.,NOT_SUPPORTED,CONTRADICTION,"The claim states that a third son married Alexander II of Scotland, but the ground truth specifies that Joan, one of John's legitimate children, married Alexander II, indicating that she is the daughter, not a son.",Joan married Alexander II of Scotland to become his queen consort.
2hop__14092_8311,content,elaborate,2,3,A third son became queen consort.,NOT_SUPPORTED,CONTRADICTION,"The claim states that a third son became queen consort, which contradicts the ground truth that specifies Joan, the daughter of John, King of England, became queen consort, not a son.",Joan married Alexander II of Scotland to become his queen consort.
2hop__14092_8311,content,elaborate,2,3,"A fourth son married Frederick II, Holy Roman Emperor.",NOT_SUPPORTED,CONTRADICTION,"The claim states that a fourth son married Frederick II, which contradicts the ground truth that states Isabella married Frederick II, and does not mention any fourth son.",Isabella married the Holy Roman Emperor Frederick II.
2hop__14092_8311,content,elaborate,2,3,He had at least two illegitimate daughters.,NOT_SUPPORTED,SUPPORTED,"The ground truth states that John had three illegitimate daughters, which supports the claim of having at least two illegitimate daughters.","John had a number of illegitimate children by various mistresses, including three daughters – Joan, Maud and probably Isabel."
2hop__14092_8311,content,elaborate,2,3,There may have been a third illegitimate daughter named Isabel.,NOT_SUPPORTED,UNVERIFIABLE,"The ground truth mentions three daughters, including Joan, Maud, and probably Isabel, but does not confirm the existence of a third illegitimate daughter named Isabel.","John had a number of illegitimate children by various mistresses, including three daughters – Joan, Maud and probably Isabel."
2hop__14092_8311,content,elaborate,2,3,John Petrie was baptized on 2 April 17 66.,NOT_SUPPORTED,INVENTED,The claim about John Petrie being baptized on 2 April 1766 introduces information not present in the ground truth.,none
2hop__14092_8311,content,elaborate,2,3,John Petrie was deceased on 26 January 18 44.,NOT_SUPPORTED,DISTORTED,"The claim states John Petrie was deceased on 26 January 1844, but the ground truth states he was born on that date and does not provide a death date.","John Petrie was born 15 January 1822 in Edinburgh, the eldest son of Andrew Petrie and Mary Cuthbertson."
2hop__14092_8311,content,elaborate,2,3,Pernell Roberts was the eldest son of his parents.,NOT_SUPPORTED,SUPPORTED,"The ground truth states that Pernell Roberts was the eldest son of his parents, Charles Kemble and Maria Theresa Kemble.","Pernell Elven Roberts, Jr. was the eldest son of Charles Kemble the actor and Maria Theresa Kemble."
2hop__14092_8311,content,elaborate,2,3,He was an American actor and singer.,NOT_SUPPORTED,SUPPORTED,"The claim states that he was an American actor and singer, which is supported by the ground truth that describes Pernell Roberts as an American stage, film, and television actor, as well as a singer.","Pernell Elven Roberts, Jr. was an American stage, film and television actor, as well as a singer."
2hop__14092_8311,content,elaborate,2,3,Adam Cartwright was the eldest son of Ben Cartwright.,NOT_SUPPORTED,DISTORTED,"The claim states that Adam Cartwright is the eldest son of Ben Cartwright, while the ground truth states that Adam Cartwright is the eldest son of Ben Cartwright's character, but does not explicitly confirm this relationship as a fact.",none
2hop__14092_8311,content,elaborate,2,3,Bonanza was broadcast from 1959 to 1973.,NOT_SUPPORTED,UNVERIFIABLE,The ground truth does not provide information about the broadcast dates of Bonanza.,none
2hop__14092_8311,content,elaborate,2,3,"The instruction references 1959 to 1965, but historical records show the show ran until 1973.",NOT_SUPPORTED,DISTORTED,"The claim states the show ran until 1973, while the ground truth only mentions it ran from 1959 to 1965, which is a modification of the original information.",The claim about the show's years is related to the mention of 'Bonanza (1959 -- 1965)' in the ground truth.
2hop__14092_8311,content,elaborate,2,3,Roberts is the principal surgeon.,NOT_SUPPORTED,INVENTED,"The claim about Roberts being the principal surgeon is not mentioned in the ground truth, which only states his roles as an actor and his character in a television series.",none
2hop__14092_8311,content,elaborate,2,3,John is the King of England.,NOT_SUPPORTED,CONTRADICTION,"The claim states that John is the King of England, but the ground truth indicates that John was a king and provides details about his reign and family, implying he is not currently the king.","John, King of England"
2hop__14092_8311,content,elaborate,2,3,John has a son named Charles.,NOT_SUPPORTED,DISTORTED,"The claim states that John has a son named Charles, but the ground truth specifies that Charles is the son of Queen Elizabeth II, not John.","Queen Elizabeth II is the sovereign, and her heir apparent is her eldest son, Charles, Prince of Wales."
2hop__14092_8311,content,elaborate,2,3,John designated Charles as the heir apparent to the throne.,NOT_SUPPORTED,SUPPORTED,"The ground truth states that Charles, Prince of Wales, is the heir apparent to Queen Elizabeth II, which supports the claim that John designated Charles as the heir apparent.","Queen Elizabeth II is the sovereign, and her heir apparent is her eldest son, Charles, Prince of Wales."
2hop__14092_8311,content,elaborate,2,3,Charles was the eldest son of the Prince of Wales.,NOT_SUPPORTED,SUPPORTED,"The claim that Charles is the eldest son of the Prince of Wales is explicitly supported by the ground truth, which states that Charles, Prince of Wales, is the heir apparent and eldest son of Queen Elizabeth II.","Queen Elizabeth II is the sovereign, and her heir apparent is her eldest son, Charles, Prince of Wales."
2hop__14092_8311,content,elaborate,2,3,Charles was the eldest son of Charles.,NOT_SUPPORTED,INVENTED,"The claim states that Charles was the eldest son of Charles, which is not supported by the ground truth. The ground truth mentions Charles, Prince of Wales, as the eldest son of Queen Elizabeth II, not of another Charles.",none
2hop__14092_8311,content,elaborate,2,3,Princess Charlotte is a granddaughter of the king.,NOT_SUPPORTED,SUPPORTED,"Princess Charlotte is mentioned as the daughter of Prince William, who is the son of Charles, Prince of Wales, making her a granddaughter of Queen Elizabeth II.","Queen Elizabeth II is the sovereign, and her heir apparent is her eldest son, Charles, Prince of Wales. Next in line after him is Prince William, Duke of Cambridge, the Prince of Wales's elder son. Third in line is Prince George, the son of the Duke of Cambridge, followed by his sister, Princess Charlotte."
2hop__14092_8311,content,shorten,0,1,William Calverley was the son of Anne Danby.,NOT_SUPPORTED,CONTRADICTION,"William Calverley is stated to be the son of Katherine Thorneholme, not Anne Danby.","William Calverley was the son of Sir Walter Calverley and Anne Danby, daughter of Sir Christopher Danby."
2hop__14092_8311,content,shorten,0,1,Sir Peter Maule was his father.,NOT_SUPPORTED,SUPPORTED,"The claim states that Sir Peter Maule was his father, which is supported by the ground truth that identifies Sir William Maule as the eldest son of Sir Peter Maule.",Sir William Maule was the eldest son of Sir Peter Maule
2hop__14092_8311,content,shorten,0,1,Christina de Valognes was his mother.,NOT_SUPPORTED,CONTRADICTION,"Christina de Valognes is stated as the wife of Sir William Maule, not his mother.","Sir William Maule was married to Ethana de Vallibus, daughter of John Vaux"
2hop__14092_8311,content,shorten,0,1,John was a king.,NOT_SUPPORTED,SUPPORTED,"John was a king, specifically John, King of England, as stated in the ground truth.","John, King of England"
2hop__14092_8311,content,shorten,0,1,Isabel was the Countess of Gloucester.,NOT_SUPPORTED,SUPPORTED,"Isabel was the Countess of Gloucester, as stated in the ground truth.","John's first wife, Isabel, Countess of Gloucester"
2hop__14092_8311,content,shorten,0,1,He had a second wife named Isabella of Angoulême.,NOT_SUPPORTED,SUPPORTED,"The claim that he had a second wife named Isabella of Angoulême is supported by the ground truth, which states that John's second wife was indeed Isabella of Angoulême.","John's second wife, Isabella of Angoulême"
2hop__14092_8311,content,shorten,0,1,Henry III was one of John's legitimate children.,NOT_SUPPORTED,SUPPORTED,"The ground truth states that John had five legitimate children, one of whom was Henry III.","John had five legitimate children, all by Isabella. His eldest son, Henry III, ruled as king."
2hop__14092_8311,content,shorten,0,1,Richard was one of John's legitimate children.,NOT_SUPPORTED,SUPPORTED,"The ground truth states that John had five legitimate children, including Richard, who became a noted European leader.","John had five legitimate children, all by Isabella. Richard became a noted European leader."
2hop__14092_8311,content,shorten,0,1,George is next.,NOT_SUPPORTED,SUPPORTED,"The claim that George is next is supported by the ground truth, which states that Prince George is third in line after Charles and William.","Prince George, the son of the Duke of Cambridge, followed by his sister, Princess Charlotte."
2hop__14092_8311,content,shorten,0,1,William Penn was a cricketer.,NOT_SUPPORTED,CONTRADICTION,"The ground truth states that Eric Penn was the eldest son of William Penn, who was a cricketer and businessman, but it does not support the claim that William Penn himself was a cricketer.","Eric Penn was the eldest son of William Penn, a cricketer and a businessman"
2hop__14092_8311,content,shorten,0,1,James Worts was James Gooderham Worts' father.,NOT_SUPPORTED,SUPPORTED,"The claim that James Worts was James Gooderham Worts' father is supported by the ground truth, which states that James Gooderham Worts was the eldest son of James Worts.","James Gooderham Worts (June 4, 1818 - June 20, 1882) was the eldest son of James Worts and Elizabeth Gooderham."
2hop__14092_8311,content,shorten,0,1,Elizabeth Gooderham was James Gooderham Worts' mother.,NOT_SUPPORTED,INVENTED,"The claim introduces information not present in the ground truth, as it does not mention Elizabeth Gooderham or her relationship to James Gooderham Worts.",none
2hop__14092_8311,content,shorten,0,1,Raglan Squire worked in the field.,NOT_SUPPORTED,SUPPORTED,"Raglan Squire worked in architects' offices and studied part-time for his RIBA exams, indicating he worked in the field of architecture.",Raglan Squire... worked in architects' offices
2hop__14092_8311,content,shorten,0,1,Henry III was crowned in 12^16.,NOT_SUPPORTED,DISTORTED,"The claim states that Henry III was crowned in 1216, but the ground truth indicates he was unable to be crowned in London in 1216 and was instead crowned in Gloucester Cathedral, with a further coronation held in Westminster Abbey on 17 May 1220.","Henry III was unable to be crowned in London when he first came to the throne, and a further coronation was held in the abbey on 17 May 1220."
2hop__14092_8311,content,shorten,0,1,London was occupied by the French in 12^16.,NOT_SUPPORTED,CONTRADICTION,"The claim states that London was occupied by the French in 1216, which contradicts the ground truth that states Henry III was unable to be crowned in London because the French prince Louis had taken control of the city.","Henry III was unable to be crowned in London when he first came to the throne, because the French prince Louis had taken control of the city"
2hop__14092_8311,content,shorten,0,1,Henry III was crowned elsewhere in 12^16.,NOT_SUPPORTED,DISTORTED,"The claim states that Henry III was crowned elsewhere in 1216, while the ground truth indicates he was unable to be crowned in London and was crowned in Gloucester Cathedral, which is not the same as being crowned 'elsewhere'.","Henry III was unable to be crowned in London when he first came to the throne, because the French prince Louis had taken control of the city, and so the king was crowned in Gloucester Cathedral."
2hop__14092_8311,content,shorten,0,1,John Wedgwood (1766–1844) worked in the family pottery business from 1790–1793 and 1800–1802.,NOT_SUPPORTED,DISTORTED,"The claim states John Wedgwood worked from 1800–1802, but the ground truth specifies he worked from 1800–1812.",John Wedgwood was a partner in the Wedgwood pottery firm 1790–1793 and again 1800–1812.
2hop__14092_8311,content,shorten,0,2,William was the son of Anne Danby.,NOT_SUPPORTED,DISTORTED,"The claim states that William was the son of Anne Danby, but the ground truth specifies that William Calverley was the son of William Calverley and Katherine Thorneholme, with Anne Danby being his grandmother.",William Calverley was the son of Sir Walter Calverley and Anne Danby
2hop__14092_8311,content,shorten,0,2,John was a king.,NOT_SUPPORTED,SUPPORTED,"John was a king, specifically referred to as John, King of England in the ground truth.","John, King of England"
2hop__14092_8311,content,shorten,0,2,Isabel was the Countess of Gloucester.,NOT_SUPPORTED,SUPPORTED,"Isabel was the Countess of Gloucester, as stated in the ground truth.","John's first wife, Isabel, Countess of Gloucester"
2hop__14092_8311,content,shorten,0,2,He had a second wife named Isabella of Angoulême.,NOT_SUPPORTED,SUPPORTED,"The claim that he had a second wife named Isabella of Angoulême is supported by the ground truth, which states that John's second wife was Isabella of Angoulême.","John's second wife, Isabella of Angoulême"
2hop__14092_8311,content,shorten,0,2,George is next in line.,NOT_SUPPORTED,SUPPORTED,"The claim that George is next in line is supported by the ground truth, which states that Prince George is the third in line after Charles and William.","Prince George, the son of the Duke of Cambridge, followed by his sister, Princess Charlotte."
2hop__14092_8311,content,shorten,0,2,William Penn was a cricketer.,NOT_SUPPORTED,CONTRADICTION,"The ground truth states that Eric Penn was the eldest son of William Penn, who was a cricketer and businessman, but it does not support the claim that William Penn himself was a cricketer.","Eric Penn was the eldest son of William Penn, a cricketer and a businessman"
2hop__14092_8311,content,shorten,0,2,James Worts is James Gooderham Worts's father.,NOT_SUPPORTED,SUPPORTED,"The claim that James Worts is James Gooderham Worts's father is supported by the ground truth, which states that James Gooderham Worts is the son of James Worts.","James Gooderham Worts (June 4, 1818 - June 20, 1882) was the eldest son of James Worts and Elizabeth Gooderham."
2hop__14092_8311,content,shorten,0,2,Elizabeth Gooderham is James Gooderham Worts's mother.,NOT_SUPPORTED,INVENTED,"The claim introduces information not present in the ground truth, as it does not mention Elizabeth Gooderham or her relationship to James Gooderham Worts.",none
2hop__14092_8311,content,shorten,0,2,James Gooderham Worts was notable.,NOT_SUPPORTED,UNVERIFIABLE,"The claim states that James Gooderham Worts was notable, but the ground truth does not provide any information regarding his notability.",none
2hop__14092_8311,content,shorten,0,2,His half-brother was selected.,NOT_SUPPORTED,SUPPORTED,"The claim that his half-brother was selected is supported by the ground truth, which states that Zhao Jiande was passed over for kingship in preference for his half-brother.",Zhao Jiande was passed over for kingship in preference for his half-brother
2hop__14092_8311,content,shorten,0,2,Roberto Irineu Marinho was the eldest son of Roberto Marinho.,NOT_SUPPORTED,SUPPORTED,"The claim states that Roberto Irineu Marinho was the eldest son of Roberto Marinho, which is directly supported by the ground truth.","Roberto Irineu Marinho was born in Rio de Janeiro, RJ, the eldest son of three of the late Roberto Marinho."
2hop__14092_8311,content,shorten,0,2,London was occupied by the French.,NOT_SUPPORTED,CONTRADICTION,"The claim that London was occupied by the French contradicts the ground truth, which states that Henry III was unable to be crowned in London because the French prince Louis had taken control of the city.","Henry III was unable to be crowned in London when he first came to the throne, because the French prince Louis had taken control of the city."
2hop__14092_8311,content,shorten,0,2,He was crowned.,NOT_SUPPORTED,UNVERIFIABLE,"The ground truth does not provide information about any coronation, making it impossible to verify the claim.",none
2hop__14092_8311,content,shorten,0,3,William was the son of Anne Danby.,NOT_SUPPORTED,DISTORTED,"The claim states that William was the son of Anne Danby, but the ground truth indicates that William Calverley was the son of William Calverley and Katherine Thorneholme, with Anne Danby being his grandmother.",William Calverley was the son of Sir Walter Calverley and Anne Danby
2hop__14092_8311,content,shorten,0,3,Henry succeeded him.,NOT_SUPPORTED,SUPPORTED,"The claim that Henry succeeded him is supported by the ground truth, which states that Henry Maule succeeded his father as Baron.","William Maule succeeded as Baron in 1254 on his father's death; he left one son, Henry Maule, who succeeded him as Baron."
2hop__14092_8311,content,shorten,0,3,John was a king.,NOT_SUPPORTED,SUPPORTED,"John was a king, specifically referred to as 'John, King of England' in the ground truth.","John, King of England"
2hop__14092_8311,content,shorten,0,3,His first wife was named Isabel.,NOT_SUPPORTED,SUPPORTED,"The claim that John's first wife was named Isabel is explicitly supported by the ground truth, which states that John's first wife, Isabel, Countess of Gloucester, was released from imprisonment in 1214.","John's first wife, Isabel, Countess of Gloucester"
2hop__14092_8311,content,shorten,0,3,"He had a second wife, Isabella of Angoulême.",NOT_SUPPORTED,SUPPORTED,"The claim that he had a second wife, Isabella of Angoulême, is supported by the ground truth, which states that John's second wife was Isabella of Angoulême.","John's second wife, Isabella of Angoulême"
2hop__14092_8311,content,shorten,0,3,George is next.,NOT_SUPPORTED,SUPPORTED,"The claim that George is next is supported by the ground truth, which states that Prince George is third in line after his father, Prince William.","Prince George, the son of the Duke of Cambridge, followed by his sister, Princess Charlotte."
2hop__14092_8311,content,shorten,0,3,James Worts is James Gooderham Worts's father.,NOT_SUPPORTED,SUPPORTED,"The claim states that James Worts is James Gooderham Worts's father, which is supported by the ground truth that identifies James Gooderham Worts as the son of James Worts.",James Gooderham Worts is the eldest son of James Worts
2hop__14092_8311,content,shorten,0,3,Elizabeth Gooderham is James Gooderham Worts's mother.,NOT_SUPPORTED,INVENTED,"The claim introduces information not present in the ground truth, as it does not mention Elizabeth Gooderham as the mother of James Gooderham Worts.",none
2hop__14092_8311,content,shorten,0,3,James Gooderham Worts was notable.,NOT_SUPPORTED,UNVERIFIABLE,"The claim states that James Gooderham Worts was notable, but the ground truth does not provide any information regarding his notability.",none
2hop__14092_8311,content,shorten,0,3,His half-brother was chosen.,NOT_SUPPORTED,SUPPORTED,"The claim that his half-brother was chosen is supported by the ground truth, which states that Zhao Jiande was passed over for kingship in preference for his half-brother.",Zhao Jiande was passed over for kingship in preference for his half-brother
2hop__14092_8311,content,shorten,0,3,Roberto Irineu Marinho was the eldest son of Roberto Marinho.,NOT_SUPPORTED,SUPPORTED,"The claim states that Roberto Irineu Marinho was the eldest son of Roberto Marinho, which is explicitly supported by the ground truth.","Roberto Irineu Marinho was born in Rio de Janeiro, RJ, the eldest son of three of the late Roberto Marinho."
2hop__14092_8311,content,shorten,1,1,William Calverley was the son of Sir Walter Calverley and Anne Danby.,NOT_SUPPORTED,SUPPORTED,The claim that William Calverley was the son of Sir Walter Calverley and Anne Danby is explicitly supported by the ground truth.,William Calverley was the son of Sir Walter Calverley and Anne Danby
2hop__14092_8311,content,shorten,1,1,William Calverley was the granddaughter of Sir Christopher Danby.,NOT_SUPPORTED,CONTRADICTION,"William Calverley is described as the son of William Calverley, not a granddaughter.",Walter Calverley was the eldest son and heir of William Calverley
2hop__14092_8311,content,shorten,1,1,"John's children were Henry III, Richard, Joan, Isabella, and Eleanor.",NOT_SUPPORTED,DISTORTED,"The claim lists Henry III, Richard, Joan, Isabella, and Eleanor as John's children, but it omits some of John's illegitimate children and misrepresents the relationships.","John had five legitimate children, all by Isabella, including Henry III, Richard, Joan, Isabella, and Eleanor, but the claim does not clarify the distinction between legitimate and illegitimate children."
2hop__14092_8311,content,shorten,1,1,John's children were legitimate.,NOT_SUPPORTED,SUPPORTED,"The ground truth states that John had five legitimate children, all by his second wife, Isabella of Angoulême.","John had five legitimate children, all by Isabella."
2hop__14092_8311,content,shorten,1,1,John was King of England.,NOT_SUPPORTED,SUPPORTED,"The claim that John was King of England is supported by the ground truth, which states that John had five legitimate children and mentions his role as King.","John, King of England"
2hop__14092_8311,content,shorten,1,1,Joan has an eldest daughter.,NOT_SUPPORTED,INVENTED,"The claim about Joan having an eldest daughter is not mentioned in the ground truth, which only states that Joan is one of John's illegitimate children.",none
2hop__14092_8311,content,shorten,1,1,The eldest daughter is married.,NOT_SUPPORTED,INVENTED,The claim about the eldest daughter being married is not mentioned or implied in the ground truth.,none
2hop__14092_8311,content,shorten,1,1,The eldest daughter's husband is the King of Scots.,NOT_SUPPORTED,INVENTED,The claim about the eldest daughter's husband being the King of Scots is not mentioned or implied in the ground truth.,none
2hop__14092_8311,content,shorten,1,1,The eldest daughter's husband is Alexander II.,NOT_SUPPORTED,DISTORTED,"The claim states that the eldest daughter's husband is Alexander II, but the ground truth indicates that Joan, the eldest daughter of John, King of England, married Alexander II of Scotland, which does not directly support the claim as stated.",Joan married Alexander II of Scotland to become his queen consort.
2hop__14092_8311,content,shorten,1,1,Roberto Irineu Marinho was the eldest son of Roberto Marinho.,NOT_SUPPORTED,SUPPORTED,"The claim states that Roberto Irineu Marinho was the eldest son of Roberto Marinho, which is explicitly supported by the ground truth.","Roberto Irineu Marinho was born in Rio de Janeiro, RJ, the eldest son of three of the late Roberto Marinho."
2hop__14092_8311,content,shorten,1,1,John Darling was the eldest son of James Darling and Elizabeth Gooderham.,NOT_SUPPORTED,DISTORTED,"The claim states that John Darling was the eldest son of James Darling and Elizabeth Gooderham, while the ground truth indicates that John Darling Jr. was the eldest son of John Darling Sr. and Elizabeth Gooderham.","John Darling Jr. (1852–1914), also a Member of Parliament, then by Harold Gordon Darling."
2hop__14092_8311,content,shorten,1,1,Wondosson Kassa was a Yue woman.,NOT_SUPPORTED,CONTRADICTION,"The claim states that Wondosson Kassa was a Yue woman, while the ground truth identifies Wondosson Kassa as the eldest son of 'Ras' Kassa Haile Darge, indicating he is male.",Wondosson Kassa was the eldest son of 'Ras' Kassa Haile Darge.
2hop__14092_8311,content,shorten,1,1,Pernell Roberts was the eldest son of James and Elizabeth Gooderham Worts.,NOT_SUPPORTED,DISTORTED,"The claim incorrectly states that Pernell Roberts is the eldest son of James and Elizabeth Gooderham Worts, while he is actually the eldest son of Charles Kemble and Maria Theresa Kemble.",Pernell Roberts is the eldest son of Charles Kemble and Maria Theresa Kemble.
2hop__14092_8311,content,shorten,1,1,John Petrie was the eldest son of potter Josiah Wedgwood.,NOT_SUPPORTED,DISTORTED,"The claim states that John Petrie was the eldest son of potter Josiah Wedgwood, but the ground truth indicates that John Wedgwood was the eldest son of potter Josiah Wedgwood, not the other way around.",John Petrie was the eldest son of Andrew Petrie and Mary Cuthbertson.
2hop__14092_8311,content,shorten,1,1,John Petrie was a partner in the Wedgwood pottery firm.,NOT_SUPPORTED,DISTORTED,"The claim states that John Petrie was a partner in the Wedgwood pottery firm, but the ground truth specifies that John Wedgwood was a partner in the firm, not John Petrie.",John Wedgwood was a partner in the Wedgwood pottery firm 1790–1793 and again 1800–1812.
2hop__14092_8311,content,shorten,1,1,Queen Elizabeth II is the eldest son of her father.,NOT_SUPPORTED,CONTRADICTION,Queen Elizabeth II is not the eldest son of her father; she is his daughter.,"Queen Elizabeth II is the sovereign, and her heir apparent is her eldest son, Charles, Prince of Wales."
2hop__14092_8311,content,shorten,1,1,William is the Duke of Cambridge.,NOT_SUPPORTED,SUPPORTED,"The claim that William is the Duke of Cambridge is supported by the ground truth, which states that Prince William is the Duke of Cambridge.","Next in line after him is Prince William, Duke of Cambridge"
