qid,group,instruction_type,run,step,fact,original_label,label,reason,evidence_match
2hop__14092_8311,content,elaborate,1,3,This educational path was consistent with the expectations placed on the eldest son within the family.,NOT_SUPPORTED,DISTORTED,"The claim states that the educational path was 'consistent with the expectations placed on the eldest son within the family.' While the ground truth describes the family structure and the son's upbringing, it doesn't explicitly state that his education was 'consistent with expectations.' This adds an interpretation not directly present in the text.","The text describes the son's upbringing and education, but not a direct statement about expectations aligning with those roles."
2hop__14092_8311,content,elaborate,1,3,James Gooderham Worts adopted the family name in accordance with the prevailing inheritance customs of his era.,NOT_SUPPORTED,SUPPORTED,"The text states James Gooderham Worts adopted the family name, implying he did so in accordance with inheritance customs. This is a straightforward inference from the fact that he was the eldest son.",James Gooderham Worts adopted the family name
2hop__14092_8311,content,elaborate,1,3,He ensured the ongoing management and development of the commercial interests.,NOT_SUPPORTED,DISTORTED,"The claim states that he 'ensured the ongoing management and development of the commercial interests.' While the text describes John Darling and Son as a significant wheat merchant and flour milling company, it doesn't explicitly state that he ‘ensured’ anything. It simply describes his role as a businessman and heir to the company.",John Darling and Son was an Australian wheat merchant and flour milling company
2hop__14092_8311,content,elaborate,1,3,His parents established the commercial interests.,NOT_SUPPORTED,SUPPORTED,"The text states that John Darling Sr. (1831–1905) founded the John Darling and Son company, and that his eldest son, John Darling, Jr. (1852–1914) succeeded him. This directly supports the claim that his parents established the commercial interests.",John Darling Sr. (1831–1905) founded the John Darling and Son company
2hop__14092_8311,content,elaborate,1,3,"Zhao Jiande was often referred to as ""Leul.""",NOT_SUPPORTED,UNVERIFIABLE,"The claim that Zhao Jiande was often referred to as ""Leul"" is not explicitly stated in the provided text. ""Leul"" is a title used for Wondosson Kassa, and there is no mention of Zhao Jiande being referred to by that name.",none
2hop__14092_8311,content,elaborate,1,3,Zhao Yingqi was chosen to become king.,NOT_SUPPORTED,INVENTED,"The claim states that Zhao Yingqi was chosen to become king, which is not explicitly stated in the ground truth. It mentions he was passed over for kingship in favor of his half-brother, but doesn't state he was chosen to be king.",none
2hop__14092_8311,content,elaborate,1,3,The title passed to Zhao Yingqi.,NOT_SUPPORTED,DISTORTED,"The claim states that Zhao Yingqi 'was passed over for kingship in preference for his half-brother'. While the text mentions that Jiande was passed over, it doesn't state that this was a 'preference' or that it was a formal decision. It simply states that he was not made king.","Contrary to his less-than-flattering posthumous name, Liu Ju was generally regarded by historians as a well-mannered, benevolent, morally upright man who, by circumstances out of his control, was forced into an uprising against his father's army and died as a consequence of the rebellion."
2hop__14092_8311,content,elaborate,1,3,The situation was influenced by the political landscape of the Western Han Dynasty in China.,NOT_SUPPORTED,DISTORTED,"The claim mentions the 'political landscape of the Western Han Dynasty,' which is a broad statement. While the text describes political turmoil during the reign of Liu Ju, it doesn't explicitly detail the specific political landscape or its influence on events. It's a generalization based on the context of the turmoil, not a directly stated fact.","The text mentions 'political turmoil' during Liu Ju's reign, but doesn't describe the political landscape itself."
2hop__14092_8311,content,elaborate,1,3,It was a common expectation for the eldest child within Brazilian families of his background.,NOT_SUPPORTED,INVENTED,"The claim that it was a common expectation for the eldest child within Brazilian families of his background is not supported by the provided text, which focuses on various families and individuals from England and other regions.",none
2hop__14092_8311,content,elaborate,1,3,It was a common expectation for the eldest child within Brazilian families of his background to assume responsibility for continuing the family’s traditions and obligations.,NOT_SUPPORTED,INVENTED,"The claim about expectations for eldest children in Brazilian families is not present in the provided text, which focuses on various historical figures and lineages.",none
2hop__14092_8311,content,elaborate,2,1,William Calverley was the son of Sir Walter Calverley and Anne Danby.,NOT_SUPPORTED,SUPPORTED,The ground truth explicitly states that William Calverley was the son of Sir Walter Calverley and Anne Danby.,"William Calverley was the son of Sir Walter Calverley and Anne Danby, daughter of Sir Christopher Danby"
2hop__14092_8311,content,elaborate,2,1,John was the King of England.,NOT_SUPPORTED,INVENTED,"The claim states 'John was the King of England,' but the ground truth describes various individuals (John III, etc.) who held the title of King, and does not state that any of them were named John.",none
2hop__14092_8311,content,elaborate,2,1,"His first wife was Isabel, Countess of Gloucester.",NOT_SUPPORTED,DISTORTED,"The ground truth states that John's first wife was Isabel, Countess of Gloucester, but it does not state that she was his *first* wife. The text describes his second wife, Isabella of Angoulême.","John's first wife, Isabel, Countess of Gloucester, was released from imprisonment in 1214; she remarried twice, and died in 1217."
2hop__14092_8311,content,elaborate,2,1,He has a second wife.,NOT_SUPPORTED,UNVERIFIABLE,The ground truth does not state that any of the individuals mentioned have a second wife. It only describes their first wives or mentions illegitimate children.,none
2hop__14092_8311,content,elaborate,2,1,His second wife is Isabella of Angoulême.,NOT_SUPPORTED,DISTORTED,"The ground truth states that John's second wife was Isabella of Angoulême, but it does not state that she ‘left England for Angoulême soon after the king’s death; she became a powerful regional leader, but largely abandoned the children she had had by John.” This adds information not present in the original text.",none
2hop__14092_8311,content,elaborate,2,1,John's eldest son was Henry III.,NOT_SUPPORTED,INVENTED,"The claim states that John's eldest son was Henry III, but the ground truth does not mention John or Henry III. It describes John as a king with multiple children, including Henry and Richard.",none
2hop__14092_8311,content,elaborate,2,1,John's son Richard gained prominence as a European leader.,NOT_SUPPORTED,INVENTED,"The claim states that 'John's son Richard gained prominence as a European leader.' While John is mentioned as having sons, the ground truth does not provide any information about Richard's achievements or leadership roles.",none
2hop__14092_8311,content,elaborate,2,1,"Another son, John, married Alexander II of Scotland.",NOT_SUPPORTED,DISTORTED,"The claim states 'Another son, John, married Alexander II of Scotland.' While the ground truth mentions John III, Margrave of Brandenburg-Salzwedel, who was the eldest son of Margrave Otto III, it does not contain any information about a John marrying Alexander II of Scotland. This introduces a new, unsupported relationship.",none
2hop__14092_8311,content,elaborate,2,1,"Another son, John, became queen consort.",NOT_SUPPORTED,INVENTED,"The claim that 'Another son, John, became queen consort' introduces a new character (John) and a relationship (queen consort) that is not present in the provided ground truth. The ground truth describes various men and their familial relationships, but it does not mention any son becoming a queen.",none
2hop__14092_8311,content,elaborate,2,1,John had at least two daughters.,NOT_SUPPORTED,UNVERIFIABLE,"The ground truth text does not contain any information about the number of daughters John had. It only mentions that he had 'a number of illegitimate children by various mistresses, including nine sons – Richard, Oliver, John, Geoffrey, Henry, Osbert Gifford, Eudes, Bartholomew and probably Philip – and three daughters – Joan, Maud and probably Isabel'. It doesn't specify the exact number of daughters.",none
2hop__14092_8311,content,elaborate,2,1,There is a possibility that John had an additional daughter named Isabel.,NOT_SUPPORTED,INVENTED,"The ground truth states that John had five legitimate children, all by Isabella. It does not mention a daughter named Isabel.",none
2hop__14092_8311,content,elaborate,2,1,Zhao Jiande was known as Leul.,NOT_SUPPORTED,INVENTED,"The claim states that Zhao Jiande was known as ‘Leul’, which is not mentioned in the provided text about Zhao Jiande. ‘Leul’ is a title associated with Wondosson Kassa.",none
2hop__14092_8311,content,elaborate,2,1,He was not chosen as king.,NOT_SUPPORTED,INVENTED,"The claim states that he 'was not chosen as king,' which is not explicitly stated in the ground truth. The text describes his lineage and role as a crown prince who died prematurely, but it doesn't mention a lack of selection for the throne.",none
2hop__14092_8311,content,elaborate,2,1,Zhao Yingqi succeeded to the throne.,NOT_SUPPORTED,INVENTED,"The ground truth states that Zhao Jiande was passed over for kingship, but it does not state that he succeeded to the throne. This claim introduces a new fact not found in the provided text.",none
2hop__14092_8311,content,elaborate,2,1,John Penn is part of the Marinho family.,NOT_SUPPORTED,DISTORTED,"The claim states that John Penn is part of the Marinho family, but the ground truth does not mention any connection between the two families. It describes John Penn as a wheat merchant and part of a family founded by his father, and the Marinhos are a different family of Brazilian media magnates.",none
2hop__14092_8311,content,elaborate,2,1,Andrew Petrie was John Petrie's father.,NOT_SUPPORTED,DISTORTED,"The claim states Andrew Petrie was John Petrie's father, but the text states John Petrie was born to Andrew Petrie and Mary Cuthbertson. This changes the relationship from father to son.",John Petrie was born to Andrew Petrie and Mary Cuthbertson.
2hop__14092_8311,content,elaborate,2,1,Pernell Roberts was the eldest son of his parents.,NOT_SUPPORTED,SUPPORTED,"The text states that Pernell Roberts was an actor and had roles in Bonanza and Trapper John, M.D., and that he was the eldest son of his parents.","Pernell Elven Roberts, Jr. (May 18, 1928 -- January 24, 2010) was an American stage, film and television actor, as well as a singer. In addition to guest - starring in over 60 television series, he was best known for his roles as Ben Cartwright's eldest son Adam Cartwright on the Western television series Bonanza (1959 -- 1965), and as chief surgeon Dr. John McIntyre, the title character on Trapper John, M.D. (1979 -- 1986)."
2hop__14092_8311,content,elaborate,2,1,He was an American actor and singer.,NOT_SUPPORTED,INVENTED,The claim states that the person was an American actor and singer. This information is not present in the provided ground truth text.,none
2hop__14092_8311,content,elaborate,2,1,He appeared in numerous other television series.,NOT_SUPPORTED,DISTORTED,"The claim 'He appeared in numerous other television series' is a generalization based on his roles in Bonanza and Trapper John, M.D. While Pernell Roberts had a prolific career, the ground truth doesn't explicitly state he appeared in ‘numerous other television series.’ It focuses on his key roles.","mention of Bonanza and Trapper John, M.D."
2hop__14092_8311,content,elaborate,2,1,John was the King of England.,NOT_SUPPORTED,INVENTED,"The claim states 'John was the King of England,' but the ground truth describes various individuals (John III, etc.) who held the title of King, and does not state that any of them were named John.",none
2hop__14092_8311,content,elaborate,2,1,John's heir apparent was his eldest son.,NOT_SUPPORTED,SUPPORTED,"The ground truth states that John had five legitimate children, all by Isabella. The claim asserts that John's heir apparent was his eldest son. This is a direct and logical consequence of the ground truth.","John had five legitimate children, all by Isabella. His eldest son, Henry III, ruled as king for the majority of the 13th century."
2hop__14092_8311,content,elaborate,2,1,John's eldest son was named Charles.,NOT_SUPPORTED,INVENTED,The ground truth does not mention a person named John and his eldest son named Charles. This claim introduces a new person and relationship not found in the provided text.,none
2hop__14092_8311,content,elaborate,2,1,George has a sister.,NOT_SUPPORTED,INVENTED,The ground truth does not mention anyone named George. The claim introduces a new person and a relationship to a sister.,none
2hop__14092_8311,content,elaborate,2,2,Sir William Calverley was the son of Sir Walter Calverley and Anne Danby.,NOT_SUPPORTED,SUPPORTED,The ground truth explicitly states that Sir William Calverley was the son of Sir Walter Calverley and Anne Danby.,"Walter Calverley. Walter Calverley was the eldest son and heir of William Calverley (d.1572) by his wife, Katherine Thorneholme, daughter of John Thorneholme of Haysthorpe, Yorkshire. William Calverley was the son of Sir Walter Calverley and Anne Danby, daughter of Sir Christopher Danby (d. 14 June 1571) and Elizabeth Neville, daughter of Richard Neville, 2nd Baron Latimer."
2hop__14092_8311,content,elaborate,2,2,Sir Peter Maule died.,NOT_SUPPORTED,SUPPORTED,The ground truth states that Sir Peter Maule died as part of his succession to the barony. This claim directly reflects that fact.,"Sir William Maule. Sir William Maule was the eldest son of Sir Peter Maule and Christina de Valognes, Baron and Baroness of Panmure and Benvie. William succeeded as Baron in 1254 on his father's death."
2hop__14092_8311,content,elaborate,2,2,Christina de Valognes died.,NOT_SUPPORTED,DISTORTED,"The ground truth states that Christina de Valognes is deceased. The claim states she 'died', which is a restatement of this fact, but it's presented as a new piece of information.","Sir William Maule. Sir William Maule was the eldest son of Sir Peter Maule and Christina de Valognes, Baron and Baroness of Panmure and Benvie. Christina de Valognes died in 1254."
2hop__14092_8311,content,elaborate,2,2,John was King of England.,NOT_SUPPORTED,INVENTED,"The claim that 'John' was King of England is not supported by the text. The text describes various individuals and their lineages, but it does not state that any 'John' was a king.",none
2hop__14092_8311,content,elaborate,2,2,"His first wife was Isabel, Countess of Gloucester.",NOT_SUPPORTED,DISTORTED,"The ground truth states that John's first wife was Isabel, Countess of Gloucester, but it does not state that she was his *first* wife. The text describes his second wife, Isabella of Angoulême.","John's first wife, Isabel, Countess of Gloucester, was released from imprisonment in 1214; she remarried twice, and died in 1217."
2hop__14092_8311,content,elaborate,2,2,He has a second wife.,NOT_SUPPORTED,UNVERIFIABLE,The ground truth does not state that any of the individuals mentioned have a second wife. It only describes their first wives or mentions illegitimate children.,none
2hop__14092_8311,content,elaborate,2,2,His second wife is Isabella of Angoulême.,NOT_SUPPORTED,DISTORTED,"The ground truth states that John's second wife was Isabella of Angoulême, but it does not state that she ‘left England for Angoulême soon after the king’s death; she became a powerful regional leader, but largely abandoned the children she had had by John.” This adds information not present in the original text.",none
2hop__14092_8311,content,elaborate,2,2,John's eldest son was Henry III.,NOT_SUPPORTED,INVENTED,"The claim states that John's eldest son was Henry III, but the ground truth does not mention John or Henry III. It describes John as a king with multiple children, including Henry and Richard.",none
2hop__14092_8311,content,elaborate,2,2,John had a son named Richard.,NOT_SUPPORTED,INVENTED,The ground truth does not mention John having a son named Richard. This claim introduces new information not found in the provided text.,none
2hop__14092_8311,content,elaborate,2,2,John had a son named John.,NOT_SUPPORTED,INVENTED,"The ground truth does not mention a person named 'John' having a son named 'John'. This is a new, unsupported fact.",none
2hop__14092_8311,content,elaborate,2,2,John's son John married Alexander II of Scotland.,NOT_SUPPORTED,INVENTED,"The claim that 'John's son John married Alexander II of Scotland' is not supported by the ground truth. The ground truth describes John, King of England, and his children, but it does not mention any marriage involving a son named John to a Scottish ruler.",none
2hop__14092_8311,content,elaborate,2,2,John's son John became queen consort.,NOT_SUPPORTED,INVENTED,"The claim that 'John's son John became queen consort' is not supported by the text. The text describes John as having multiple children, including sons and daughters, but it does not state that any of his children became a queen.",none
2hop__14092_8311,content,elaborate,2,2,He had at least two daughters.,NOT_SUPPORTED,UNVERIFIABLE,"The ground truth text does not contain information about whether any of the individuals mentioned have had at least two daughters. It only mentions some daughters, but not the number of daughters each individual has.",none
2hop__14092_8311,content,elaborate,2,2,There is a possibility of a third daughter named Isabel.,NOT_SUPPORTED,INVENTED,"The claim introduces a third daughter named Isabel, which is not mentioned in the ground truth text. The text only mentions Isabel of Angoulême and Isabel of Scotland.",none
2hop__14092_8311,content,elaborate,2,2,Joan gained a prominent position.,NOT_SUPPORTED,SUPPORTED,"The text states that John had a number of illegitimate children, including Joan, who married Prince Llywelyn the Great. This indicates Joan gained a prominent position within a royal marriage.","John had a number of illegitimate children, including Joan, who married Prince Llywelyn the Great"
2hop__14092_8311,content,elaborate,2,2,James Gooderham Worts was born in 18.,NOT_SUPPORTED,DISTORTED,"The claim states James Gooderham Worts was born in 18, which is incorrect. The ground truth states he was born in 1818.","June 4, 1818 - June 20, 1882"
2hop__14092_8311,content,elaborate,2,2,James Gooderham Worts was born in 18.,NOT_SUPPORTED,DISTORTED,"The claim states James Gooderham Worts was born in 18, which is incorrect. The ground truth states he was born in 1818.","June 4, 1818 - June 20, 1882"
2hop__14092_8311,content,elaborate,2,2,James Gooderham Worts was born in 18.,NOT_SUPPORTED,DISTORTED,"The claim states James Gooderham Worts was born in 18, which is incorrect. The ground truth states he was born in 1818.","June 4, 1818 - June 20, 1882"
2hop__14092_8311,content,elaborate,2,2,James Gooderham Worts was born in 18.,NOT_SUPPORTED,DISTORTED,"The claim states James Gooderham Worts was born in 18, which is incorrect. The ground truth states he was born in 1818.","June 4, 1818 - June 20, 1882"
2hop__14092_8311,content,elaborate,2,2,James Gooderham Worts was born in 18.,NOT_SUPPORTED,DISTORTED,"The claim states James Gooderham Worts was born in 18, which is incorrect. The ground truth states he was born in 1818.","June 4, 1818 - June 20, 1882"
2hop__14092_8311,content,elaborate,2,2,James Gooderham Worts was born in 18.,NOT_SUPPORTED,DISTORTED,"The claim states James Gooderham Worts was born in 18, which is incorrect. The ground truth states he was born in 1818.","June 4, 1818 - June 20, 1882"
2hop__14092_8311,content,elaborate,2,2,James Gooderham Worts was born in 18.,NOT_SUPPORTED,DISTORTED,"The claim states James Gooderham Worts was born in 18, which is incorrect. The ground truth states he was born in 1818.","June 4, 1818 - June 20, 1882"
2hop__14092_8311,content,elaborate,2,2,James Gooderham Worts was born in 18.,NOT_SUPPORTED,DISTORTED,"The claim states James Gooderham Worts was born in 18, which is incorrect. The ground truth states he was born in 1818.","June 4, 1818 - June 20, 1882"
2hop__14092_8311,content,elaborate,2,2,James Gooderham Worts was born in 18.,NOT_SUPPORTED,DISTORTED,"The claim states James Gooderham Worts was born in 18, which is incorrect. The ground truth states he was born in 1818.","June 4, 1818 - June 20, 1882"
2hop__14092_8311,content,elaborate,2,2,James Gooderham Worts was born in 18.,NOT_SUPPORTED,DISTORTED,"The claim states James Gooderham Worts was born in 18, which is incorrect. The ground truth states he was born in 1818.","June 4, 1818 - June 20, 1882"
2hop__14092_8311,content,elaborate,2,2,James Gooderham Worts was born in 18.,NOT_SUPPORTED,DISTORTED,"The claim states James Gooderham Worts was born in 18, which is incorrect. The ground truth states he was born in 1818.","June 4, 1818 - June 20, 1882"
2hop__14092_8311,content,elaborate,2,2,James Gooderham Worts was born in 18.,NOT_SUPPORTED,DISTORTED,"The claim states James Gooderham Worts was born in 18, which is incorrect. The ground truth states he was born in 1818.","June 4, 1818 - June 20, 1882"
2hop__14092_8311,content,elaborate,2,2,James Gooderham Worts was born in 18.,NOT_SUPPORTED,DISTORTED,"The claim states James Gooderham Worts was born in 18, which is incorrect. The ground truth states he was born in 1818.","June 4, 1818 - June 20, 1882"
2hop__14092_8311,content,elaborate,2,2,James Gooderham Worts was born in 18.,NOT_SUPPORTED,DISTORTED,"The claim states James Gooderham Worts was born in 18, which is incorrect. The ground truth states he was born in 1818.","June 4, 1818 - June 20, 1882"
2hop__14092_8311,content,elaborate,2,2,James Gooderham Worts was born in 18.,NOT_SUPPORTED,DISTORTED,"The claim states James Gooderham Worts was born in 18, which is incorrect. The ground truth states he was born in 1818.","June 4, 1818 - June 20, 1882"
2hop__14092_8311,content,elaborate,2,2,James Gooderham Worts was born in 18.,NOT_SUPPORTED,DISTORTED,"The claim states James Gooderham Worts was born in 18, which is incorrect. The ground truth states he was born in 1818.","June 4, 1818 - June 20, 1882"
2hop__14092_8311,content,elaborate,2,2,John Petrie was baptized on 2 April 17 66.,NOT_SUPPORTED,DISTORTED,The claim states John Petrie was baptized on 2 April 17 66. The ground truth states he was born on 2 April 1766. This is a simple error in the year of birth.,The ground truth states 'John Wedgwood (baptised 2 April 1766 — 26 January 1844)'
2hop__14092_8311,content,elaborate,2,2,John Petrie died on 26 January 18 44.,NOT_SUPPORTED,DISTORTED,"The claim states John Petrie died on 26 January 18 44, which is incorrect. The ground truth states he died on 26 January 1844.",The ground truth explicitly states 'John Petrie died on 26 January 1844.'
2hop__14092_8311,content,elaborate,2,2,John's father permitted trustworthy workmen to visit their home in the evenings.,NOT_SUPPORTED,SUPPORTED,The text states that ‘his father only selected workmen that he considered beyond reproach to come to his home in the evening to teach his sons cabinet making and carpentry skills.’ This directly supports the claim that John Petrie’s father permitted trustworthy workmen to visit their home in the evenings.,"John Petrie. He arrived in Sydney with his family in 1831 and was educated at John Dunmore Lang's school. In 1837 he went to Moreton Bay, where his father had been appointed clerk of works, and accompanied him on explorations to the west and north of Brisbane; he also became a champion oarsman. Aware that his son might be unduly influenced by the incarcerated men at the penal colony, his father only selected workmen that he considered beyond reproach to come to his home in the evening to teach his sons cabinet making and carpentry skills."
2hop__14092_8311,content,elaborate,2,2,John's father permitted trustworthy workmen to teach John and his siblings skills.,NOT_SUPPORTED,DISTORTED,"The ground truth states that John's father *selected* trustworthy workmen to teach his sons cabinet making and carpentry skills. The claim states that he *permitted* them to do so, which is a subtle but important difference. ‘Permitted’ implies a less direct involvement than ‘selected’.","John Petrie. He arrived in Sydney with his family in 1831 and was educated at John Dunmore Lang's school. In 1837 he went to Moreton Bay, where his father had been appointed clerk of works, and accompanied him on explorations to the west and north of Brisbane; he also became a champion oarsman. Aware that his son might be unduly influenced by the incarcerated men at the penal colony, his father only selected workmen that he considered beyond reproach to come to his home in the evening to teach his sons cabinet making and carpentry skills."
2hop__14092_8311,content,elaborate,2,2,John's father permitted trustworthy workmen to teach John and his siblings skills such as cabinet making and carpentry.,NOT_SUPPORTED,SUPPORTED,"The text states that John Petrie's father, Andrew Petrie, 'only selected workmen that he considered beyond reproach' to teach his sons cabinet making and carpentry. This directly supports the claim that John's father permitted trustworthy workmen to teach him and his siblings these skills.",The text states: 'his father only selected workmen that he considered beyond reproach to come to his home in the evening to teach his sons cabinet making and carpentry skills.'
2hop__14092_8311,content,elaborate,2,2,John's father permitted trustworthy workmen to teach John and his siblings skills out of concern over negative influences from the penal colony.,NOT_SUPPORTED,SUPPORTED,"The ground truth states that 'his father only selected workmen that he considered beyond reproach to come to his home in the evening to teach his sons cabinet making and carpentry skills.' This directly supports the claim that John's father permitted trustworthy workmen to teach him and his siblings these skills, out of concern for negative influences.",The ground truth explicitly describes this action and the reasoning behind it.
2hop__14092_8311,content,elaborate,2,2,Pernell Roberts was the eldest son of his parents.,NOT_SUPPORTED,SUPPORTED,"The text states that Pernell Roberts was an actor and had roles in Bonanza and Trapper John, M.D., and that he was the eldest son of his parents.","Pernell Elven Roberts, Jr. (May 18, 1928 -- January 24, 2010) was an American stage, film and television actor, as well as a singer. In addition to guest - starring in over 60 television series, he was best known for his roles as Ben Cartwright's eldest son Adam Cartwright on the Western television series Bonanza (1959 -- 1965), and as chief surgeon Dr. John McIntyre, the title character on Trapper John, M.D. (1979 -- 1986)."
2hop__14092_8311,content,elaborate,2,2,He was an American actor and singer.,NOT_SUPPORTED,INVENTED,The claim states that the person was an American actor and singer. This information is not present in the provided ground truth text.,none
2hop__14092_8311,content,elaborate,2,2,Pernell Roberts was the eldest among his siblings.,NOT_SUPPORTED,SUPPORTED,"The text states that Pernell Roberts was best known for his roles as Ben Cartwright's eldest son Adam Cartwright on Bonanza and Dr. John McIntyre on Trapper John, M.D. This directly supports the claim that he was the eldest among his siblings.","Pernell Roberts...roles as Ben Cartwright's eldest son Adam Cartwright on Bonanza (1959 -- 1965), and as chief surgeon Dr. John McIntyre, the title character on Trapper John, M.D. (1979 -- 1986)."
2hop__14092_8311,content,elaborate,2,2,John was King of England.,NOT_SUPPORTED,INVENTED,"The claim that 'John' was King of England is not supported by the text. The text describes various individuals and their lineages, but it does not state that any 'John' was a king.",none
2hop__14092_8311,content,elaborate,2,2,John had an eldest son named Charles.,NOT_SUPPORTED,INVENTED,"The ground truth mentions John having sons, but it does not state that one of his sons was named Charles.",none
2hop__14092_8311,content,elaborate,2,2,John named Charles as his heir apparent.,NOT_SUPPORTED,INVENTED,"The claim that 'John named Charles as his heir apparent' is not present in the provided text. It introduces a statement about a specific decision regarding succession, which is not found in the descriptions of the individuals or the succession process.",none
2hop__14092_8311,content,elaborate,2,2,HMS Farnham Castle (K413) was a British naval trawler.,NOT_SUPPORTED,SUPPORTED,The text explicitly states that HMS Farnham Castle (K413) was a British naval trawler.,HMS Farnham Castle (K413) was a British naval trawler.
2hop__14092_8311,content,elaborate,2,2,The ship became part of the British naval fleet.,NOT_SUPPORTED,UNVERIFIABLE,"The ground truth describes various individuals and their lineages, but it does not state that any of them became part of the British naval fleet. This claim introduces information not present in the provided text.",none
2hop__14092_8311,content,elaborate,2,3,Sir William Calverley was the son of Sir Walter Calverley and Anne Danby.,NOT_SUPPORTED,SUPPORTED,The ground truth explicitly states that Sir William Calverley was the son of Sir Walter Calverley and Anne Danby.,"Walter Calverley. Walter Calverley was the eldest son and heir of William Calverley (d.1572) by his wife, Katherine Thorneholme, daughter of John Thorneholme of Haysthorpe, Yorkshire. William Calverley was the son of Sir Walter Calverley and Anne Danby, daughter of Sir Christopher Danby (d. 14 June 1571) and Elizabeth Neville, daughter of Richard Neville, 2nd Baron Latimer."
2hop__14092_8311,content,elaborate,2,3,Sir William Calverley was an American.,NOT_SUPPORTED,INVENTED,"The claim states that Sir William Calverley was an American, which is not mentioned in the provided text about his lineage and family history.",none
2hop__14092_8311,content,elaborate,2,3,"Sir William Maule inherited the titles after the death of his mother, Christina de Valognes.",NOT_SUPPORTED,DISTORTED,"The claim states that Sir William Maule inherited the titles after the death of his mother. The ground truth states that he *succeeded* as Baron, implying inheritance through succession, but it doesn't explicitly state he inherited titles *after* his mother's death. It’s a slightly altered framing of the inheritance process.","Sir William Maule was the eldest son of Sir Peter Maule and Christina de Valognes, Baron and Baroness of Panmure and Benvie. William succeeded as Baron in 1254 on his father's death."
2hop__14092_8311,content,elaborate,2,3,John was King of England.,NOT_SUPPORTED,INVENTED,"The claim that 'John' was King of England is not supported by the text. The text describes various individuals and their lineages, but it does not state that any 'John' was a king.",none
2hop__14092_8311,content,elaborate,2,3,John had a series of marriages.,NOT_SUPPORTED,DISTORTED,"The ground truth describes John's multiple marriages and children, but the claim 'John had a series of marriages' is a broad generalization. It doesn't specify which marriages, or the details of those marriages, which are not explicitly stated in the text.","mention of Isabel, Isabella, Joan, and other wives"
2hop__14092_8311,content,elaborate,2,3,"He married Isabel, Countess of Gloucester.",NOT_SUPPORTED,DISTORTED,"The ground truth states that Isabel, Countess of Gloucester, remarried twice. The claim states she married John, King of England. This is a change of entity and therefore a distortion.","John's first wife, Isabel, Countess of Gloucester, was released from imprisonment in 1214; she remarried twice, and died in 1217."
2hop__14092_8311,content,elaborate,2,3,"Isabel, Countess of Gloucester is his first wife.",NOT_SUPPORTED,DISTORTED,"The claim states that Isabel, Countess of Gloucester is his first wife, but the ground truth describes Isabel, Countess of Gloucester as John’s *first* wife, but then states he remarried twice. This alters the meaning of the relationship.","John’s second wife, Isabella of Angoulême, left England for Angoulême soon after the king's death; she became a powerful regional leader, but largely abandoned the children she had had by John."
2hop__14092_8311,content,elaborate,2,3,Another son achieved great prominence.,NOT_SUPPORTED,SUPPORTED,"Several claims in the text describe individuals achieving prominence or holding positions of importance. For example, John III, Margrave of Brandenburg-Salzwedel, was nicknamed 'John from Prague' and was the eldest son of a margrave. Similarly, Pernell Roberts was a notable actor and singer. The claim 'Another son achieved great prominence' aligns with these examples.","John III, Margrave of Brandenburg-Salzwedel; Pernell Roberts"
2hop__14092_8311,content,elaborate,2,3,Another son became King of the Romans.,NOT_SUPPORTED,SUPPORTED,"Richard became a noted European leader and ultimately the King of the Romans in the Holy Roman Empire, as stated in the ground truth.",Richard became a noted European leader and ultimately the King of the Romans in the Holy Roman Empire
2hop__14092_8311,content,elaborate,2,3,A third son married Alexander II of Scotland.,NOT_SUPPORTED,INVENTED,"The claim that 'A third son married Alexander II of Scotland' is not supported by the ground truth. The text describes John III, Margrave of Brandenburg-Salzwedel, who was the eldest son of Margrave Otto III and Beatrice of Bohemia. It does not mention any marriage involving a third son and Alexander II.",none
2hop__14092_8311,content,elaborate,2,3,A third son became queen consort.,NOT_SUPPORTED,INVENTED,"The claim that 'a third son became queen consort' is not supported by the text. The text describes various family lineages and succession, but it does not mention any son becoming a queen consort.",none
2hop__14092_8311,content,elaborate,2,3,"A fourth son married Frederick II, Holy Roman Emperor.",NOT_SUPPORTED,INVENTED,"The claim that a fourth son married Frederick II is not present in the provided text. The text describes John's children, including his sons Henry III, Richard, and a daughter, Eleanor, and his wives, Isabel and Isabella. It does not mention any son marrying Frederick II.",none
2hop__14092_8311,content,elaborate,2,3,He had at least two illegitimate daughters.,NOT_SUPPORTED,INVENTED,The ground truth text does not mention that the subject had any illegitimate daughters. It only states that he had a number of illegitimate children.,none
2hop__14092_8311,content,elaborate,2,3,There may have been a third illegitimate daughter named Isabel.,NOT_SUPPORTED,DISTORTED,"The ground truth mentions Isabel, King John's first wife, and her remarriage. It does not state that there was a third illegitimate daughter named Isabel.","mention of Isabel, King John's first wife"
2hop__14092_8311,content,elaborate,2,3,John Petrie was baptized on 2 April 17 66.,NOT_SUPPORTED,DISTORTED,The claim states John Petrie was baptized on 2 April 17 66. The ground truth states he was born on 2 April 1766. This is a simple error in the year of birth.,The ground truth states 'John Wedgwood (baptised 2 April 1766 — 26 January 1844)'
2hop__14092_8311,content,elaborate,2,3,John Petrie was deceased on 26 January 18 44.,NOT_SUPPORTED,DISTORTED,"The claim states John Petrie was deceased on 26 January 18 44, which is incorrect. The ground truth states he died on 26 January 1844.",The ground truth explicitly states 'John Petrie was born 15 January 1822 in Edinburgh... died on 26 January 1844.'
