qid,group,instruction_type,run,step,instruction_used,n_facts,n_supported,n_not_supported,n_contradicted,init_score,factscore
3hop1__305566_568433_47686,content,elaborate,2,3,"Add more detail, keeping every fact grounded in the source material.",229,149,80,0,0.6506550218340611,0.6506550218340611
3hop1__305566_568433_47686,content,shorten,0,1,Make wording more concise.,54,50,4,0,0.9259259259259259,0.9259259259259259
3hop1__305566_568433_47686,content,shorten,0,2,Make wording more concise.,45,44,1,0,0.9777777777777777,0.9777777777777777
3hop1__305566_568433_47686,content,shorten,0,3,Make wording more concise.,45,42,3,0,0.9333333333333333,0.9333333333333333
3hop1__305566_568433_47686,content,shorten,1,1,Rephrase for clarity and conciseness.,95,91,4,0,0.9578947368421052,0.9578947368421052
3hop1__305566_568433_47686,content,shorten,1,2,Rephrase for clarity and conciseness.,60,60,0,0,1.0,1.0
3hop1__305566_568433_47686,content,shorten,1,3,Rephrase for clarity and conciseness.,60,59,1,0,0.9833333333333333,0.9833333333333333
3hop1__305566_568433_47686,content,shorten,2,1,"Improve accuracy, clarity, and conciseness of language.",78,76,2,0,0.9743589743589743,0.9743589743589743
3hop1__305566_568433_47686,content,shorten,2,2,"Improve accuracy, clarity, and conciseness of language.",65,63,2,0,0.9692307692307692,0.9692307692307692
3hop1__305566_568433_47686,content,shorten,2,3,"Improve accuracy, clarity, and conciseness of language.",67,62,5,0,0.9253731343283582,0.9253731343283582
3hop1__305566_568433_47686,style,formality,0,1,Make the text more formal.,176,163,13,0,0.9261363636363636,0.9261363636363636
3hop1__305566_568433_47686,style,formality,0,2,Make the text more formal.,170,161,9,0,0.9470588235294117,0.9470588235294117
3hop1__305566_568433_47686,style,formality,0,3,Make the text more formal.,167,158,9,0,0.9461077844311377,0.9461077844311377
3hop1__305566_568433_47686,style,formality,1,1,Rephrase it to be more formal.,184,171,13,0,0.9293478260869565,0.9293478260869565
3hop1__305566_568433_47686,style,formality,1,2,Rephrase it to be more formal.,189,170,19,0,0.8994708994708994,0.8994708994708994
3hop1__305566_568433_47686,style,formality,1,3,Rephrase it to be more formal.,199,181,18,0,0.9095477386934674,0.9095477386934674
3hop1__305566_568433_47686,style,formality,2,1,"Too conversational, rephrase it to be more formal.",177,162,15,0,0.9152542372881356,0.9152542372881356
3hop1__305566_568433_47686,style,formality,2,2,"Too conversational, rephrase it to be more formal.",153,146,7,0,0.954248366013072,0.954248366013072
3hop1__305566_568433_47686,style,formality,2,3,"Too conversational, rephrase it to be more formal.",143,139,4,0,0.972027972027972,0.972027972027972
3hop1__305566_568433_47686,style,paraphrase,0,1,Paraphrase this.,136,127,9,0,0.9338235294117647,0.9338235294117647
3hop1__305566_568433_47686,style,paraphrase,0,2,Paraphrase this.,125,121,4,0,0.968,0.968
3hop1__305566_568433_47686,style,paraphrase,0,3,Paraphrase this.,98,94,4,0,0.9591836734693877,0.9591836734693877
3hop1__305566_568433_47686,style,paraphrase,1,1,Reword this text.,100,95,5,0,0.95,0.95
3hop1__305566_568433_47686,style,paraphrase,1,2,Reword this text.,80,75,5,0,0.9375,0.9375
3hop1__305566_568433_47686,style,paraphrase,1,3,Reword this text.,82,77,5,0,0.9390243902439024,0.9390243902439024
3hop1__305566_568433_47686,style,paraphrase,2,1,Use different wording.,140,130,10,0,0.9285714285714286,0.9285714285714286
3hop1__305566_568433_47686,style,paraphrase,2,2,Use different wording.,132,127,5,0,0.9621212121212122,0.9621212121212122
3hop1__305566_568433_47686,style,paraphrase,2,3,Use different wording.,143,133,10,0,0.9300699300699301,0.9300699300699301
3hop1__593288_720914_41132,content,elaborate,0,1,"Elaborate on the content, adding relevant details while staying faithful to the source text.",110,106,4,0,0.9636363636363636,0.9636363636363636
3hop1__593288_720914_41132,content,elaborate,0,2,"Elaborate on the content, adding relevant details while staying faithful to the source text.",93,89,4,0,0.956989247311828,0.956989247311828
3hop1__593288_720914_41132,content,elaborate,0,3,"Elaborate on the content, adding relevant details while staying faithful to the source text.",97,89,8,0,0.9175257731958762,0.9175257731958762
3hop1__593288_720914_41132,content,elaborate,1,1,"Expand the text with more context, without introducing information that is not supported by the original.",79,77,2,0,0.9746835443037974,0.9746835443037974
3hop1__593288_720914_41132,content,elaborate,1,2,"Expand the text with more context, without introducing information that is not supported by the original.",77,75,2,0,0.974025974025974,0.974025974025974
3hop1__593288_720914_41132,content,elaborate,1,3,"Expand the text with more context, without introducing information that is not supported by the original.",72,67,5,0,0.9305555555555556,0.9305555555555556
3hop1__593288_720914_41132,content,elaborate,2,1,"Add more detail, keeping every fact grounded in the source material.",124,121,3,0,0.9758064516129032,0.9758064516129032
3hop1__593288_720914_41132,content,elaborate,2,2,"Add more detail, keeping every fact grounded in the source material.",134,122,12,0,0.9104477611940298,0.9104477611940298
3hop1__593288_720914_41132,content,elaborate,2,3,"Add more detail, keeping every fact grounded in the source material.",130,117,13,0,0.9,0.9
3hop1__593288_720914_41132,content,shorten,0,1,Make wording more concise.,52,49,3,0,0.9423076923076923,0.9423076923076923
3hop1__593288_720914_41132,content,shorten,0,2,Make wording more concise.,48,46,2,0,0.9583333333333334,0.9583333333333334
3hop1__593288_720914_41132,content,shorten,0,3,Make wording more concise.,44,42,2,0,0.9545454545454546,0.9545454545454546
3hop1__593288_720914_41132,content,shorten,1,1,Rephrase for clarity and conciseness.,70,67,3,0,0.9571428571428572,0.9571428571428572
3hop1__593288_720914_41132,content,shorten,1,2,Rephrase for clarity and conciseness.,65,60,5,0,0.9230769230769231,0.9230769230769231
3hop1__593288_720914_41132,content,shorten,1,3,Rephrase for clarity and conciseness.,54,52,2,0,0.9629629629629629,0.9629629629629629
3hop1__593288_720914_41132,content,shorten,2,1,"Improve accuracy, clarity, and conciseness of language.",71,68,3,0,0.9577464788732394,0.9577464788732394
3hop1__593288_720914_41132,content,shorten,2,2,"Improve accuracy, clarity, and conciseness of language.",54,53,1,0,0.9814814814814815,0.9814814814814815
3hop1__593288_720914_41132,content,shorten,2,3,"Improve accuracy, clarity, and conciseness of language.",54,53,1,0,0.9814814814814815,0.9814814814814815
3hop1__593288_720914_41132,style,formality,0,1,Make the text more formal.,139,135,4,0,0.9712230215827338,0.9712230215827338
3hop1__593288_720914_41132,style,formality,0,2,Make the text more formal.,138,133,5,0,0.9637681159420289,0.9637681159420289
3hop1__593288_720914_41132,style,formality,0,3,Make the text more formal.,132,128,4,0,0.9696969696969697,0.9696969696969697
3hop1__593288_720914_41132,style,formality,1,1,Rephrase it to be more formal.,118,115,3,0,0.9745762711864406,0.9745762711864406
3hop1__593288_720914_41132,style,formality,1,2,Rephrase it to be more formal.,115,111,4,0,0.9652173913043478,0.9652173913043478
3hop1__593288_720914_41132,style,formality,1,3,Rephrase it to be more formal.,114,111,3,0,0.9736842105263158,0.9736842105263158
3hop1__593288_720914_41132,style,formality,2,1,"Too conversational, rephrase it to be more formal.",104,94,10,0,0.9038461538461539,0.9038461538461539
3hop1__593288_720914_41132,style,formality,2,2,"Too conversational, rephrase it to be more formal.",80,78,2,0,0.975,0.975
3hop1__593288_720914_41132,style,formality,2,3,"Too conversational, rephrase it to be more formal.",77,75,2,0,0.974025974025974,0.974025974025974
3hop1__593288_720914_41132,style,paraphrase,0,1,Paraphrase this.,61,59,2,0,0.9672131147540983,0.9672131147540983
3hop1__593288_720914_41132,style,paraphrase,0,2,Paraphrase this.,66,65,1,0,0.9848484848484849,0.9848484848484849
3hop1__593288_720914_41132,style,paraphrase,0,3,Paraphrase this.,66,65,1,0,0.9848484848484849,0.9848484848484849
3hop1__593288_720914_41132,style,paraphrase,1,1,Reword this text.,49,48,1,0,0.9795918367346939,0.9795918367346939
3hop1__593288_720914_41132,style,paraphrase,1,2,Reword this text.,46,42,4,0,0.9130434782608695,0.9130434782608695
3hop1__593288_720914_41132,style,paraphrase,1,3,Reword this text.,39,38,1,0,0.9743589743589743,0.9743589743589743
3hop1__593288_720914_41132,style,paraphrase,2,1,Use different wording.,60,59,1,0,0.9833333333333333,0.9833333333333333
3hop1__593288_720914_41132,style,paraphrase,2,2,Use different wording.,57,57,0,0,1.0,1.0
3hop1__593288_720914_41132,style,paraphrase,2,3,Use different wording.,60,59,1,0,0.9833333333333333,0.9833333333333333
3hop1__840353_503371_21711,content,elaborate,0,1,"Elaborate on the content, adding relevant details while staying faithful to the source text.",201,156,45,0,0.7761194029850746,0.7761194029850746
3hop1__840353_503371_21711,content,elaborate,0,2,"Elaborate on the content, adding relevant details while staying faithful to the source text.",239,154,85,0,0.6443514644351465,0.6443514644351465
3hop1__840353_503371_21711,content,elaborate,0,3,"Elaborate on the content, adding relevant details while staying faithful to the source text.",241,134,107,0,0.5560165975103735,0.5560165975103735
3hop1__840353_503371_21711,content,elaborate,1,1,"Expand the text with more context, without introducing information that is not supported by the original.",185,157,28,0,0.8486486486486486,0.8486486486486486
3hop1__840353_503371_21711,content,elaborate,1,2,"Expand the text with more context, without introducing information that is not supported by the original.",222,170,52,0,0.7657657657657657,0.7657657657657657
3hop1__840353_503371_21711,content,elaborate,1,3,"Expand the text with more context, without introducing information that is not supported by the original.",229,176,53,0,0.7685589519650655,0.7685589519650655
3hop1__840353_503371_21711,content,elaborate,2,1,"Add more detail, keeping every fact grounded in the source material.",179,139,40,0,0.776536312849162,0.776536312849162
3hop1__840353_503371_21711,content,elaborate,2,2,"Add more detail, keeping every fact grounded in the source material.",206,156,50,0,0.7572815533980582,0.7572815533980582
3hop1__840353_503371_21711,content,elaborate,2,3,"Add more detail, keeping every fact grounded in the source material.",225,151,74,0,0.6711111111111111,0.6711111111111111
3hop1__840353_503371_21711,content,shorten,0,1,Make wording more concise.,50,47,3,0,0.94,0.94
3hop1__840353_503371_21711,content,shorten,0,2,Make wording more concise.,60,54,6,0,0.9,0.9
3hop1__840353_503371_21711,content,shorten,0,3,Make wording more concise.,56,53,3,0,0.9464285714285714,0.9464285714285714
3hop1__840353_503371_21711,content,shorten,1,1,Rephrase for clarity and conciseness.,92,84,8,0,0.9130434782608695,0.9130434782608695
3hop1__840353_503371_21711,content,shorten,1,2,Rephrase for clarity and conciseness.,75,66,9,0,0.88,0.88
3hop1__840353_503371_21711,content,shorten,1,3,Rephrase for clarity and conciseness.,85,73,12,0,0.8588235294117647,0.8588235294117647
3hop1__840353_503371_21711,content,shorten,2,1,"Improve accuracy, clarity, and conciseness of language.",86,77,9,0,0.8953488372093024,0.8953488372093024
3hop1__840353_503371_21711,content,shorten,2,2,"Improve accuracy, clarity, and conciseness of language.",61,57,4,0,0.9344262295081968,0.9344262295081968
3hop1__840353_503371_21711,content,shorten,2,3,"Improve accuracy, clarity, and conciseness of language.",63,54,9,0,0.8571428571428571,0.8571428571428571
3hop1__840353_503371_21711,style,formality,0,1,Make the text more formal.,183,165,18,0,0.9016393442622951,0.9016393442622951
3hop1__840353_503371_21711,style,formality,0,2,Make the text more formal.,179,161,18,0,0.8994413407821229,0.8994413407821229
3hop1__840353_503371_21711,style,formality,0,3,Make the text more formal.,158,143,15,0,0.9050632911392406,0.9050632911392406
3hop1__840353_503371_21711,style,formality,1,1,Rephrase it to be more formal.,192,172,20,0,0.8958333333333334,0.8958333333333334
3hop1__840353_503371_21711,style,formality,1,2,Rephrase it to be more formal.,108,102,6,0,0.9444444444444444,0.9444444444444444
3hop1__840353_503371_21711,style,formality,1,3,Rephrase it to be more formal.,103,96,7,0,0.9320388349514563,0.9320388349514563
3hop1__840353_503371_21711,style,formality,2,1,"Too conversational, rephrase it to be more formal.",137,125,12,0,0.9124087591240876,0.9124087591240876
3hop1__840353_503371_21711,style,formality,2,2,"Too conversational, rephrase it to be more formal.",134,128,6,0,0.9552238805970149,0.9552238805970149
3hop1__840353_503371_21711,style,formality,2,3,"Too conversational, rephrase it to be more formal.",129,121,8,0,0.937984496124031,0.937984496124031
3hop1__840353_503371_21711,style,paraphrase,0,1,Paraphrase this.,112,101,11,0,0.9017857142857143,0.9017857142857143
3hop1__840353_503371_21711,style,paraphrase,0,2,Paraphrase this.,98,94,4,0,0.9591836734693877,0.9591836734693877
3hop1__840353_503371_21711,style,paraphrase,0,3,Paraphrase this.,94,90,4,0,0.9574468085106383,0.9574468085106383
3hop1__840353_503371_21711,style,paraphrase,1,1,Reword this text.,98,82,16,0,0.8367346938775511,0.8367346938775511
3hop1__840353_503371_21711,style,paraphrase,1,2,Reword this text.,94,84,10,0,0.8936170212765957,0.8936170212765957
3hop1__840353_503371_21711,style,paraphrase,1,3,Reword this text.,87,74,13,0,0.8505747126436781,0.8505747126436781
3hop1__840353_503371_21711,style,paraphrase,2,1,Use different wording.,99,88,11,0,0.8888888888888888,0.8888888888888888
3hop1__840353_503371_21711,style,paraphrase,2,2,Use different wording.,95,80,15,0,0.8421052631578947,0.8421052631578947
3hop1__840353_503371_21711,style,paraphrase,2,3,Use different wording.,99,87,12,0,0.8787878787878788,0.8787878787878788
3hop2__28727_92991_76291,content,elaborate,0,1,"Elaborate on the content, adding relevant details while staying faithful to the source text.",130,122,8,0,0.9384615384615385,0.9384615384615385
3hop2__28727_92991_76291,content,elaborate,0,2,"Elaborate on the content, adding relevant details while staying faithful to the source text.",192,162,30,0,0.84375,0.84375
3hop2__28727_92991_76291,content,elaborate,0,3,"Elaborate on the content, adding relevant details while staying faithful to the source text.",194,159,35,0,0.8195876288659794,0.8195876288659794
3hop2__28727_92991_76291,content,elaborate,1,1,"Expand the text with more context, without introducing information that is not supported by the original.",170,152,18,0,0.8941176470588236,0.8941176470588236
3hop2__28727_92991_76291,content,elaborate,1,2,"Expand the text with more context, without introducing information that is not supported by the original.",177,157,20,0,0.8870056497175142,0.8870056497175142
3hop2__28727_92991_76291,content,elaborate,1,3,"Expand the text with more context, without introducing information that is not supported by the original.",220,181,39,0,0.8227272727272728,0.8227272727272728
3hop2__28727_92991_76291,content,elaborate,2,1,"Add more detail, keeping every fact grounded in the source material.",236,211,25,0,0.8940677966101694,0.8940677966101694
3hop2__28727_92991_76291,content,elaborate,2,2,"Add more detail, keeping every fact grounded in the source material.",171,148,23,0,0.8654970760233918,0.8654970760233918
3hop2__28727_92991_76291,content,elaborate,2,3,"Add more detail, keeping every fact grounded in the source material.",243,188,55,0,0.7736625514403292,0.7736625514403292
3hop2__28727_92991_76291,content,shorten,0,1,Make wording more concise.,58,56,2,0,0.9655172413793104,0.9655172413793104
3hop2__28727_92991_76291,content,shorten,0,2,Make wording more concise.,44,40,4,0,0.9090909090909091,0.9090909090909091
3hop2__28727_92991_76291,content,shorten,0,3,Make wording more concise.,37,34,3,0,0.918918918918919,0.918918918918919
3hop2__28727_92991_76291,content,shorten,1,1,Rephrase for clarity and conciseness.,87,77,10,0,0.8850574712643678,0.8850574712643678
3hop2__28727_92991_76291,content,shorten,1,2,Rephrase for clarity and conciseness.,86,79,7,0,0.9186046511627907,0.9186046511627907
3hop2__28727_92991_76291,content,shorten,1,3,Rephrase for clarity and conciseness.,72,60,12,0,0.8333333333333334,0.8333333333333334
3hop2__28727_92991_76291,content,shorten,2,1,"Improve accuracy, clarity, and conciseness of language.",67,61,6,0,0.9104477611940298,0.9104477611940298
3hop2__28727_92991_76291,content,shorten,2,2,"Improve accuracy, clarity, and conciseness of language.",62,55,7,0,0.8870967741935484,0.8870967741935484
3hop2__28727_92991_76291,content,shorten,2,3,"Improve accuracy, clarity, and conciseness of language.",60,55,5,0,0.9166666666666666,0.9166666666666666
3hop2__28727_92991_76291,style,formality,0,1,Make the text more formal.,99,87,12,0,0.8787878787878788,0.8787878787878788
3hop2__28727_92991_76291,style,formality,0,2,Make the text more formal.,99,90,9,0,0.9090909090909091,0.9090909090909091
3hop2__28727_92991_76291,style,formality,0,3,Make the text more formal.,93,84,9,0,0.9032258064516129,0.9032258064516129
3hop2__28727_92991_76291,style,formality,1,1,Rephrase it to be more formal.,85,83,2,0,0.9764705882352941,0.9764705882352941
3hop2__28727_92991_76291,style,formality,1,2,Rephrase it to be more formal.,83,79,4,0,0.9518072289156626,0.9518072289156626
3hop2__28727_92991_76291,style,formality,1,3,Rephrase it to be more formal.,89,84,5,0,0.9438202247191011,0.9438202247191011
3hop2__28727_92991_76291,style,formality,2,1,"Too conversational, rephrase it to be more formal.",115,108,7,0,0.9391304347826087,0.9391304347826087
3hop2__28727_92991_76291,style,formality,2,2,"Too conversational, rephrase it to be more formal.",108,103,5,0,0.9537037037037037,0.9537037037037037
3hop2__28727_92991_76291,style,formality,2,3,"Too conversational, rephrase it to be more formal.",108,102,6,0,0.9444444444444444,0.9444444444444444
3hop2__28727_92991_76291,style,paraphrase,0,1,Paraphrase this.,81,74,7,0,0.9135802469135802,0.9135802469135802
3hop2__28727_92991_76291,style,paraphrase,0,2,Paraphrase this.,78,69,9,0,0.8846153846153846,0.8846153846153846
3hop2__28727_92991_76291,style,paraphrase,0,3,Paraphrase this.,73,65,8,0,0.8904109589041096,0.8904109589041096
3hop2__28727_92991_76291,style,paraphrase,1,1,Reword this text.,88,82,6,0,0.9318181818181818,0.9318181818181818
3hop2__28727_92991_76291,style,paraphrase,1,2,Reword this text.,82,77,5,0,0.9390243902439024,0.9390243902439024
3hop2__28727_92991_76291,style,paraphrase,1,3,Reword this text.,79,79,0,0,1.0,1.0
3hop2__28727_92991_76291,style,paraphrase,2,1,Use different wording.,89,77,12,0,0.8651685393258427,0.8651685393258427
3hop2__28727_92991_76291,style,paraphrase,2,2,Use different wording.,83,76,7,0,0.9156626506024096,0.9156626506024096
3hop2__28727_92991_76291,style,paraphrase,2,3,Use different wording.,78,73,5,0,0.9358974358974359,0.9358974358974359
4hop1__130276_59747_211319_557671,content,elaborate,0,1,"Elaborate on the content, adding relevant details while staying faithful to the source text.",154,132,22,0,0.8571428571428571,0.8571428571428571
4hop1__130276_59747_211319_557671,content,elaborate,0,2,"Elaborate on the content, adding relevant details while staying faithful to the source text.",225,153,72,0,0.68,0.68
4hop1__130276_59747_211319_557671,content,elaborate,0,3,"Elaborate on the content, adding relevant details while staying faithful to the source text.",215,144,71,0,0.6697674418604651,0.6697674418604651
4hop1__130276_59747_211319_557671,content,elaborate,1,1,"Expand the text with more context, without introducing information that is not supported by the original.",142,127,15,0,0.8943661971830986,0.8943661971830986
4hop1__130276_59747_211319_557671,content,elaborate,1,2,"Expand the text with more context, without introducing information that is not supported by the original.",156,128,28,0,0.8205128205128205,0.8205128205128205
4hop1__130276_59747_211319_557671,content,elaborate,1,3,"Expand the text with more context, without introducing information that is not supported by the original.",141,114,27,0,0.8085106382978723,0.8085106382978723
4hop1__130276_59747_211319_557671,content,elaborate,2,1,"Add more detail, keeping every fact grounded in the source material.",187,159,28,0,0.8502673796791443,0.8502673796791443
4hop1__130276_59747_211319_557671,content,elaborate,2,2,"Add more detail, keeping every fact grounded in the source material.",229,172,57,0,0.7510917030567685,0.7510917030567685
4hop1__130276_59747_211319_557671,content,elaborate,2,3,"Add more detail, keeping every fact grounded in the source material.",244,183,61,0,0.75,0.75
4hop1__130276_59747_211319_557671,content,shorten,0,1,Make wording more concise.,54,50,4,0,0.9259259259259259,0.9259259259259259
4hop1__130276_59747_211319_557671,content,shorten,0,2,Make wording more concise.,42,38,4,0,0.9047619047619048,0.9047619047619048
4hop1__130276_59747_211319_557671,content,shorten,0,3,Make wording more concise.,45,41,4,0,0.9111111111111111,0.9111111111111111
4hop1__130276_59747_211319_557671,content,shorten,1,1,Rephrase for clarity and conciseness.,61,56,5,0,0.9180327868852459,0.9180327868852459
4hop1__130276_59747_211319_557671,content,shorten,1,2,Rephrase for clarity and conciseness.,53,43,10,0,0.8113207547169812,0.8113207547169812
4hop1__130276_59747_211319_557671,content,shorten,1,3,Rephrase for clarity and conciseness.,56,52,4,0,0.9285714285714286,0.9285714285714286
4hop1__130276_59747_211319_557671,content,shorten,2,1,"Improve accuracy, clarity, and conciseness of language.",87,76,11,0,0.8735632183908046,0.8735632183908046
4hop1__130276_59747_211319_557671,content,shorten,2,2,"Improve accuracy, clarity, and conciseness of language.",81,67,14,0,0.8271604938271605,0.8271604938271605
4hop1__130276_59747_211319_557671,content,shorten,2,3,"Improve accuracy, clarity, and conciseness of language.",80,66,14,0,0.825,0.825
4hop1__130276_59747_211319_557671,style,formality,0,1,Make the text more formal.,154,133,21,0,0.8636363636363636,0.8636363636363636
4hop1__130276_59747_211319_557671,style,formality,0,2,Make the text more formal.,158,137,21,0,0.8670886075949367,0.8670886075949367
4hop1__130276_59747_211319_557671,style,formality,0,3,Make the text more formal.,158,136,22,0,0.8607594936708861,0.8607594936708861
4hop1__130276_59747_211319_557671,style,formality,1,1,Rephrase it to be more formal.,157,135,22,0,0.8598726114649682,0.8598726114649682
4hop1__130276_59747_211319_557671,style,formality,1,2,Rephrase it to be more formal.,160,139,21,0,0.86875,0.86875
4hop1__130276_59747_211319_557671,style,formality,1,3,Rephrase it to be more formal.,157,138,19,0,0.8789808917197452,0.8789808917197452
4hop1__130276_59747_211319_557671,style,formality,2,1,"Too conversational, rephrase it to be more formal.",104,94,10,0,0.9038461538461539,0.9038461538461539
4hop1__130276_59747_211319_557671,style,formality,2,2,"Too conversational, rephrase it to be more formal.",94,82,12,0,0.8723404255319149,0.8723404255319149
4hop1__130276_59747_211319_557671,style,formality,2,3,"Too conversational, rephrase it to be more formal.",93,82,11,0,0.8817204301075269,0.8817204301075269
4hop1__130276_59747_211319_557671,style,paraphrase,0,1,Paraphrase this.,81,71,10,0,0.8765432098765432,0.8765432098765432
4hop1__130276_59747_211319_557671,style,paraphrase,0,2,Paraphrase this.,79,69,10,0,0.8734177215189873,0.8734177215189873
4hop1__130276_59747_211319_557671,style,paraphrase,0,3,Paraphrase this.,76,65,11,0,0.8552631578947368,0.8552631578947368
4hop1__130276_59747_211319_557671,style,paraphrase,1,1,Reword this text.,99,82,17,0,0.8282828282828283,0.8282828282828283
4hop1__130276_59747_211319_557671,style,paraphrase,1,2,Reword this text.,92,76,16,0,0.8260869565217391,0.8260869565217391
4hop1__130276_59747_211319_557671,style,paraphrase,1,3,Reword this text.,99,78,21,0,0.7878787878787878,0.7878787878787878
4hop1__130276_59747_211319_557671,style,paraphrase,2,1,Use different wording.,71,68,3,0,0.9577464788732394,0.9577464788732394
4hop1__130276_59747_211319_557671,style,paraphrase,2,2,Use different wording.,70,64,6,0,0.9142857142857143,0.9142857142857143
4hop1__130276_59747_211319_557671,style,paraphrase,2,3,Use different wording.,77,74,3,0,0.961038961038961,0.961038961038961
4hop1__567737_141375_458768_33633,content,elaborate,0,1,"Elaborate on the content, adding relevant details while staying faithful to the source text.",166,133,33,0,0.8012048192771084,0.8012048192771084
4hop1__567737_141375_458768_33633,content,elaborate,0,2,"Elaborate on the content, adding relevant details while staying faithful to the source text.",193,157,36,0,0.8134715025906736,0.8134715025906736
4hop1__567737_141375_458768_33633,content,elaborate,0,3,"Elaborate on the content, adding relevant details while staying faithful to the source text.",223,169,54,0,0.757847533632287,0.757847533632287
4hop1__567737_141375_458768_33633,content,elaborate,1,1,"Expand the text with more context, without introducing information that is not supported by the original.",129,112,17,0,0.8682170542635659,0.8682170542635659
4hop1__567737_141375_458768_33633,content,elaborate,1,2,"Expand the text with more context, without introducing information that is not supported by the original.",136,113,23,0,0.8308823529411765,0.8308823529411765
4hop1__567737_141375_458768_33633,content,elaborate,1,3,"Expand the text with more context, without introducing information that is not supported by the original.",129,106,23,0,0.8217054263565892,0.8217054263565892
4hop1__567737_141375_458768_33633,content,elaborate,2,1,"Add more detail, keeping every fact grounded in the source material.",139,114,25,0,0.8201438848920863,0.8201438848920863
4hop1__567737_141375_458768_33633,content,elaborate,2,2,"Add more detail, keeping every fact grounded in the source material.",163,133,30,0,0.8159509202453987,0.8159509202453987
4hop1__567737_141375_458768_33633,content,elaborate,2,3,"Add more detail, keeping every fact grounded in the source material.",203,152,51,0,0.7487684729064039,0.7487684729064039
4hop1__567737_141375_458768_33633,content,shorten,0,1,Make wording more concise.,83,71,12,0,0.8554216867469879,0.8554216867469879
4hop1__567737_141375_458768_33633,content,shorten,0,2,Make wording more concise.,66,55,11,0,0.8333333333333334,0.8333333333333334
4hop1__567737_141375_458768_33633,content,shorten,0,3,Make wording more concise.,53,48,5,0,0.9056603773584906,0.9056603773584906
4hop1__567737_141375_458768_33633,content,shorten,1,1,Rephrase for clarity and conciseness.,73,61,12,0,0.8356164383561644,0.8356164383561644
4hop1__567737_141375_458768_33633,content,shorten,1,2,Rephrase for clarity and conciseness.,64,57,7,0,0.890625,0.890625
4hop1__567737_141375_458768_33633,content,shorten,1,3,Rephrase for clarity and conciseness.,67,61,6,0,0.9104477611940298,0.9104477611940298
4hop1__567737_141375_458768_33633,content,shorten,2,1,"Improve accuracy, clarity, and conciseness of language.",82,76,6,0,0.926829268292683,0.926829268292683
4hop1__567737_141375_458768_33633,content,shorten,2,2,"Improve accuracy, clarity, and conciseness of language.",63,58,5,0,0.9206349206349206,0.9206349206349206
4hop1__567737_141375_458768_33633,content,shorten,2,3,"Improve accuracy, clarity, and conciseness of language.",61,60,1,0,0.9836065573770492,0.9836065573770492
4hop1__567737_141375_458768_33633,style,formality,0,1,Make the text more formal.,121,106,15,0,0.8760330578512396,0.8760330578512396
4hop1__567737_141375_458768_33633,style,formality,0,2,Make the text more formal.,124,109,15,0,0.8790322580645161,0.8790322580645161
4hop1__567737_141375_458768_33633,style,formality,0,3,Make the text more formal.,123,109,14,0,0.8861788617886179,0.8861788617886179
4hop1__567737_141375_458768_33633,style,formality,1,1,Rephrase it to be more formal.,136,121,15,0,0.8897058823529411,0.8897058823529411
4hop1__567737_141375_458768_33633,style,formality,1,2,Rephrase it to be more formal.,128,113,15,0,0.8828125,0.8828125
4hop1__567737_141375_458768_33633,style,formality,1,3,Rephrase it to be more formal.,120,106,14,0,0.8833333333333333,0.8833333333333333
4hop1__567737_141375_458768_33633,style,formality,2,1,"Too conversational, rephrase it to be more formal.",125,113,12,0,0.904,0.904
4hop1__567737_141375_458768_33633,style,formality,2,2,"Too conversational, rephrase it to be more formal.",94,89,5,0,0.9468085106382979,0.9468085106382979
4hop1__567737_141375_458768_33633,style,formality,2,3,"Too conversational, rephrase it to be more formal.",78,72,6,0,0.9230769230769231,0.9230769230769231
4hop1__567737_141375_458768_33633,style,paraphrase,0,1,Paraphrase this.,81,78,3,0,0.9629629629629629,0.9629629629629629
4hop1__567737_141375_458768_33633,style,paraphrase,0,2,Paraphrase this.,69,66,3,0,0.9565217391304348,0.9565217391304348
4hop1__567737_141375_458768_33633,style,paraphrase,0,3,Paraphrase this.,68,63,5,0,0.9264705882352942,0.9264705882352942
4hop1__567737_141375_458768_33633,style,paraphrase,1,1,Reword this text.,92,85,7,0,0.9239130434782609,0.9239130434782609
4hop1__567737_141375_458768_33633,style,paraphrase,1,2,Reword this text.,94,89,5,0,0.9468085106382979,0.9468085106382979
4hop1__567737_141375_458768_33633,style,paraphrase,1,3,Reword this text.,83,76,7,0,0.9156626506024096,0.9156626506024096
4hop1__567737_141375_458768_33633,style,paraphrase,2,1,Use different wording.,89,78,11,0,0.8764044943820225,0.8764044943820225
4hop1__567737_141375_458768_33633,style,paraphrase,2,2,Use different wording.,76,66,10,0,0.868421052631579,0.868421052631579
4hop1__567737_141375_458768_33633,style,paraphrase,2,3,Use different wording.,75,63,12,0,0.84,0.84
4hop1__88342_75218_128008_80487,content,elaborate,0,1,"Elaborate on the content, adding relevant details while staying faithful to the source text.",189,136,53,0,0.7195767195767195,0.7195767195767195
4hop1__88342_75218_128008_80487,content,elaborate,0,2,"Elaborate on the content, adding relevant details while staying faithful to the source text.",168,133,35,0,0.7916666666666666,0.7916666666666666
4hop1__88342_75218_128008_80487,content,elaborate,0,3,"Elaborate on the content, adding relevant details while staying faithful to the source text.",184,144,40,0,0.782608695652174,0.782608695652174
