qid,group,instruction_type,run,step,question,gold_answer,gold_answer_aliases,predicted_answer,matched_reference,answer_f1
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,content,elaborate,1,1,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,content,elaborate,1,2,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,content,elaborate,1,3,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,content,elaborate,2,0,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,content,elaborate,2,1,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,content,elaborate,2,2,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,content,elaborate,2,3,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,content,shorten,0,0,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,content,shorten,0,1,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,content,shorten,0,2,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,1.0
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,content,shorten,0,3,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,NASA's Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.888888888888889
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,content,shorten,1,0,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,content,shorten,1,1,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,content,shorten,1,2,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,content,shorten,1,3,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,content,shorten,2,0,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,content,shorten,2,1,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,content,shorten,2,2,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,content,shorten,2,3,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,formality,0,0,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,formality,0,1,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,formality,0,2,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,formality,0,3,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,formality,1,0,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,formality,1,1,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,formality,1,2,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,formality,1,3,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,formality,2,0,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,formality,2,1,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,formality,2,2,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,formality,2,3,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,paraphrase,0,0,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,paraphrase,0,1,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,paraphrase,0,2,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,paraphrase,0,3,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,paraphrase,1,0,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,paraphrase,1,1,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,paraphrase,1,2,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,paraphrase,1,3,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,paraphrase,2,0,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,paraphrase,2,1,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,NASA’s Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.6666666666666665
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,paraphrase,2,2,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,NASA’s Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.6666666666666665
./cnn/stories/01d2bc258d5e13d1742cc75bbfa8b224c9760cd0.story,style,paraphrase,2,3,Where was the camera mounted that took the photos?,on NASA's Mars Reconnaissance Orbiter.,on NASA's Mars Reconnaissance Orbiter.,Mars Reconnaissance Orbiter,on NASA's Mars Reconnaissance Orbiter.,0.7499999999999999
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,elaborate,0,0,How many were killed in government crackdown?,dozens,dozens,Dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,elaborate,0,1,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,elaborate,0,2,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,elaborate,0,3,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,elaborate,1,0,How many were killed in government crackdown?,dozens,dozens,Dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,elaborate,1,1,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,elaborate,1,2,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,elaborate,1,3,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,elaborate,2,0,How many were killed in government crackdown?,dozens,dozens,Dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,elaborate,2,1,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,elaborate,2,2,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,elaborate,2,3,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,shorten,0,0,How many were killed in government crackdown?,dozens,dozens,Dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,shorten,0,1,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,shorten,0,2,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,shorten,0,3,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,shorten,1,0,How many were killed in government crackdown?,dozens,dozens,Dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,shorten,1,1,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,shorten,1,2,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,shorten,1,3,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,shorten,2,0,How many were killed in government crackdown?,dozens,dozens,Dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,shorten,2,1,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,shorten,2,2,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,content,shorten,2,3,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,formality,0,0,How many were killed in government crackdown?,dozens,dozens,Dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,formality,0,1,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,formality,0,2,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,formality,0,3,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,formality,1,0,How many were killed in government crackdown?,dozens,dozens,Dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,formality,1,1,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,formality,1,2,How many were killed in government crackdown?,dozens,dozens,At least 5,dozens,0.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,formality,1,3,How many were killed in government crackdown?,dozens,dozens,At least 5,dozens,0.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,formality,2,0,How many were killed in government crackdown?,dozens,dozens,Dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,formality,2,1,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,formality,2,2,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,formality,2,3,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,paraphrase,0,0,How many were killed in government crackdown?,dozens,dozens,Dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,paraphrase,0,1,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,paraphrase,0,2,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,paraphrase,0,3,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,paraphrase,1,0,How many were killed in government crackdown?,dozens,dozens,Dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,paraphrase,1,1,How many were killed in government crackdown?,dozens,dozens,dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,paraphrase,1,2,How many were killed in government crackdown?,dozens,dozens,At least dozens,dozens,0.5
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,paraphrase,1,3,How many were killed in government crackdown?,dozens,dozens,At least dozens,dozens,0.5
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,paraphrase,2,0,How many were killed in government crackdown?,dozens,dozens,Dozens,dozens,1.0
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,paraphrase,2,1,How many were killed in government crackdown?,dozens,dozens,At least dozens,dozens,0.5
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,paraphrase,2,2,How many were killed in government crackdown?,dozens,dozens,At least dozens,dozens,0.5
./cnn/stories/03183babd26c3c85d26e125708c90d6df8c77390.story,style,paraphrase,2,3,How many were killed in government crackdown?,dozens,dozens,At least dozens,dozens,0.5
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,elaborate,0,0,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",The Department of State,"""The Department of State",1.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,elaborate,0,1,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",U.S. government,"""The Department of State",0.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,elaborate,0,2,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",The United States government,"""The Department of State",0.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,elaborate,0,3,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",No information provided.,"""The Department of State",0.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,elaborate,1,0,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",The Department of State,"""The Department of State",1.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,elaborate,1,1,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",U.S. government,"""The Department of State",0.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,elaborate,1,2,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",David Goldman,"""The Department of State",0.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,elaborate,1,3,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",David Goldman,"""The Department of State",0.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,elaborate,2,0,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",The Department of State,"""The Department of State",1.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,elaborate,2,1,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",U.S. Department of State,"""The Department of State",0.8571428571428571
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,elaborate,2,2,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",The Department of State,"""The Department of State",1.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,elaborate,2,3,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",The text does not specify who is working with Hillary Clinton.,"""The Department of State",0.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,shorten,0,0,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",The Department of State,"""The Department of State",1.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,shorten,0,1,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",David Goldman,"""The Department of State",0.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,shorten,0,2,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",David Goldman,"""The Department of State",0.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,shorten,0,3,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",David Goldman,"""The Department of State",0.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,shorten,1,0,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",The Department of State,"""The Department of State",1.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,shorten,1,1,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",David Goldman,"""The Department of State",0.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,shorten,1,2,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",The context does not mention anyone working with Hillary Clinton.,"""The Department of State",0.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,shorten,1,3,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",No answer given the context.,"""The Department of State",0.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,shorten,2,0,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",The Department of State,"""The Department of State",1.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,shorten,2,1,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",No information provided.,"""The Department of State",0.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,shorten,2,2,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",No information provided.,"""The Department of State",0.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,content,shorten,2,3,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",No information provided.,"""The Department of State",0.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,style,formality,0,0,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",The Department of State,"""The Department of State",1.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,style,formality,0,1,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",The U.S. Department of State,"""The Department of State",0.8571428571428571
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,style,formality,0,2,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",The U.S. Department of State,"""The Department of State",0.8571428571428571
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,style,formality,0,3,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",The U.S. Department of State,"""The Department of State",0.8571428571428571
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,style,formality,1,0,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",The Department of State,"""The Department of State",1.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,style,formality,1,1,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",The U.S. government,"""The Department of State",0.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,style,formality,1,2,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",The U.S. government,"""The Department of State",0.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,style,formality,1,3,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",The U.S. State Department,"""The Department of State",0.6666666666666666
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,style,formality,2,0,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",The Department of State,"""The Department of State",1.0
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,style,formality,2,1,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",U.S. Department of State,"""The Department of State",0.8571428571428571
./cnn/stories/0a421106fb10078b00663df3e88c5ee6f0437a66.story,style,formality,2,2,Who is working with Hillary Clinton?,"""The Department of State","""The Department of State",The U.S. Department of State,"""The Department of State",0.8571428571428571
