qid,group,instruction_type,run,step,question,gold_answer,gold_answer_aliases,predicted_answer,matched_reference,answer_f1
./cnn/stories/240b5c5c0a82be745f6cb38394f12aa380a181bb.story,style,paraphrase,2,1,What did she earn the respect of folk music community for?,"ability to sing not only from the heart, but in a way that transcended her age and experience and became something universal.""","ability to sing not only from the heart, but in a way that transcended her age and experience and became something universal.""","her singing and songwriting demonstrated a maturity and insight well beyond her years, reflecting the soul of a true wanderer.","ability to sing not only from the heart, but in a way that transcended her age and experience and became something universal.""",0.16216216216216214
./cnn/stories/240b5c5c0a82be745f6cb38394f12aa380a181bb.story,style,paraphrase,2,2,What did she earn the respect of folk music community for?,"ability to sing not only from the heart, but in a way that transcended her age and experience and became something universal.""","ability to sing not only from the heart, but in a way that transcended her age and experience and became something universal.""",her passion for music as for her bond with nature,"ability to sing not only from the heart, but in a way that transcended her age and experience and became something universal.""",0.06666666666666667
./cnn/stories/240b5c5c0a82be745f6cb38394f12aa380a181bb.story,style,paraphrase,2,3,What did she earn the respect of folk music community for?,"ability to sing not only from the heart, but in a way that transcended her age and experience and became something universal.""","ability to sing not only from the heart, but in a way that transcended her age and experience and became something universal.""","Her maturity and emotional richness in music made her seem far beyond her years, reflecting the soul of a true wanderer.","ability to sing not only from the heart, but in a way that transcended her age and experience and became something universal.""",0.15384615384615385
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,elaborate,0,0,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,elaborate,0,1,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,a jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,elaborate,0,2,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,a jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,elaborate,0,3,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,a jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,elaborate,1,0,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,elaborate,1,1,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,a jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,elaborate,1,2,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,"a jury in Louisville, Kentucky",The jury,0.4
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,elaborate,1,3,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,"a jury in Louisville, Kentucky",The jury,0.4
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,elaborate,2,0,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,elaborate,2,1,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,"A jury in Louisville, Kentucky",The jury,0.4
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,elaborate,2,2,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,"a jury in Louisville, Kentucky",The jury,0.4
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,elaborate,2,3,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,"a jury in Louisville, Kentucky",The jury,0.4
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,shorten,0,0,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,shorten,0,1,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,a jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,shorten,0,2,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,shorten,0,3,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,shorten,1,0,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,shorten,1,1,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,shorten,1,2,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,shorten,1,3,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,shorten,2,0,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,shorten,2,1,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,shorten,2,2,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,content,shorten,2,3,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,formality,0,0,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,formality,0,1,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,formality,0,2,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,formality,0,3,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,formality,1,0,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,formality,1,1,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,formality,1,2,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,formality,1,3,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,formality,2,0,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,formality,2,1,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,formality,2,2,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,formality,2,3,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,paraphrase,0,0,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,paraphrase,0,1,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,paraphrase,0,2,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,paraphrase,0,3,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,paraphrase,1,0,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,paraphrase,1,1,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,paraphrase,1,2,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,paraphrase,1,3,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,paraphrase,2,0,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,paraphrase,2,1,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,paraphrase,2,2,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/25e6c5901ffbaed729fb8a40f1511d9770b38691.story,style,paraphrase,2,3,Who found Jason Stinson not guilty of all charges in the death of Max Gilpin?,The jury,The jury,A jury,The jury,1.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,elaborate,0,0,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",The purpose of making a movie about the life of Dr. Martin Luther King Jr. is to tell a great story which could bridge distances and bring people together. We remain committed to pursuing a film chronicling Martin Luther King's life provided that there is unity in the family so we can make a film about unity in our nation.,"three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,elaborate,0,1,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",the three surviving children of Dr. King reach an agreement among themselves regarding the film project,"three surviving children settle their differences over the deal,",0.2857142857142857
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,elaborate,0,2,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,","The issue stems from reports that Dexter King, the youngest child and current CEO of the King estate, entered into negotiations with DreamWorks without adequately consulting his older siblings, Martin Luther King III and Bernice King.","three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,elaborate,0,3,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",it will not move forward until it receives unanimous approval from all three of Dr. King’s surviving children,"three surviving children settle their differences over the deal,",0.23076923076923078
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,elaborate,1,0,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",The purpose of making a movie about the life of Dr. Martin Luther King Jr. is to tell a great story which could bridge distances and bring people together. We remain committed to pursuing a film chronicling Martin Luther King's life provided that there is unity in the family so we can make a film about unity in our nation.,"three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,elaborate,1,1,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",the three surviving children of Dr. King reach an agreement among themselves,"three surviving children settle their differences over the deal,",0.33333333333333326
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,elaborate,1,2,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,","unless Dr. King’s three surviving children—Dexter King, Martin Luther King III, and Bernice King—could come to a mutual agreement about the project","three surviving children settle their differences over the deal,",0.14285714285714288
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,elaborate,1,3,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,","the King family’s significance in representing Dr. King’s enduring impact on the nation and the ongoing disagreements among Dr. King’s children have surfaced publicly, particularly involving Dexter King, who oversees the operations of the King Center and the King estate. [...] Martin Luther King III and Bernice King have raised concerns about the process, noting that they were not included in the initial negotiations and have had limited direct communication with Dexter since last year, partly due to ongoing legal disputes—specifically a","three surviving children settle their differences over the deal,",0.024999999999999998
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,elaborate,2,0,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",The purpose of making a movie about the life of Dr. Martin Luther King Jr. is to tell a great story which could bridge distances and bring people together. We remain committed to pursuing a film chronicling Martin Luther King's life provided that there is unity in the family so we can make a film about unity in our nation.,"three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,elaborate,2,1,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",unless the three surviving children of the civil rights leader reach an agreement among themselves regarding the project,"three surviving children settle their differences over the deal,",0.2727272727272727
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,elaborate,2,2,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",familial discord,"three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,elaborate,2,3,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",tensions within the King family,"three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,shorten,0,0,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",The purpose of making a movie about the life of Dr. Martin Luther King Jr. is to tell a great story which could bridge distances and bring people together. We remain committed to pursuing a film chronicling Martin Luther King's life provided that there is unity in the family so we can make a film about unity in our nation.,"three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,shorten,0,1,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",the three surviving King children resolve their disputes,"three surviving children settle their differences over the deal,",0.5333333333333333
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,shorten,0,2,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",DreamWorks will pause its Martin Luther King Jr. biopic unless the three surviving King children resolve their disputes,"three surviving children settle their differences over the deal,",0.31999999999999995
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,shorten,0,3,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",DreamWorks will halt its Martin Luther King Jr. biopic unless the three surviving King children resolve their disputes,"three surviving children settle their differences over the deal,",0.31999999999999995
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,shorten,1,0,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",The purpose of making a movie about the life of Dr. Martin Luther King Jr. is to tell a great story which could bridge distances and bring people together. We remain committed to pursuing a film chronicling Martin Luther King's life provided that there is unity in the family so we can make a film about unity in our nation.,"three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,shorten,1,1,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",unless the three surviving King children reach an agreement,"three surviving children settle their differences over the deal,",0.39999999999999997
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,shorten,1,2,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",unless all three surviving King children reach an agreement,"three surviving children settle their differences over the deal,",0.375
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,shorten,1,3,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",DreamWorks will not proceed with a Martin Luther King Jr. biopic unless all three surviving King children agree.,"three surviving children settle their differences over the deal,",0.24
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,shorten,2,0,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",The purpose of making a movie about the life of Dr. Martin Luther King Jr. is to tell a great story which could bridge distances and bring people together. We remain committed to pursuing a film chronicling Martin Luther King's life provided that there is unity in the family so we can make a film about unity in our nation.,"three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,shorten,2,1,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",the three surviving King children resolve their disputes,"three surviving children settle their differences over the deal,",0.5333333333333333
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,shorten,2,2,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,","We are committed to making this movie about national unity, provided the family is united","three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,content,shorten,2,3,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",pending resolution among the three surviving King children,"three surviving children settle their differences over the deal,",0.39999999999999997
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,style,formality,0,0,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",The purpose of making a movie about the life of Dr. Martin Luther King Jr. is to tell a great story which could bridge distances and bring people together. We remain committed to pursuing a film chronicling Martin Luther King's life provided that there is unity in the family so we can make a film about unity in our nation.,"three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,style,formality,0,1,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",unless the three surviving children reach an accord regarding the project,"three surviving children settle their differences over the deal,",0.375
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,style,formality,0,2,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",unless the three surviving children of Dr. King reach a mutual agreement regarding the project,"three surviving children settle their differences over the deal,",0.3
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,style,formality,0,3,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,","The objective in developing a film about Dr. Martin Luther King Jr. is to present a narrative that fosters unity among all people. We remain steadfast in our dedication to producing a film that reflects Dr. King’s philosophy of peace, contingent upon the attainment of consensus within the family, as this would align with the broader aspiration of national unity.","three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,style,formality,1,0,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",The purpose of making a movie about the life of Dr. Martin Luther King Jr. is to tell a great story which could bridge distances and bring people together. We remain committed to pursuing a film chronicling Martin Luther King's life provided that there is unity in the family so we can make a film about unity in our nation.,"three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,style,formality,1,1,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",unless the three surviving children reach an accord regarding the project,"three surviving children settle their differences over the deal,",0.375
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,style,formality,1,2,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",we have not been apprised of the specifics of this agreement. We are uncertain as to whether it is in the best interest of his legacy. the manner in which the agreement was reached has created tension.,"three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,style,formality,1,3,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",unless his three surviving children reach a unanimous agreement on the project,"three surviving children settle their differences over the deal,",0.33333333333333326
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,style,formality,2,0,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",The purpose of making a movie about the life of Dr. Martin Luther King Jr. is to tell a great story which could bridge distances and bring people together. We remain committed to pursuing a film chronicling Martin Luther King's life provided that there is unity in the family so we can make a film about unity in our nation.,"three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,style,formality,2,1,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,","The disagreement became public when Dexter King, the chief executive officer of the King estate and the youngest son of Dr. King, finalized the arrangement with DreamWorks. ... I sincerely hope that my brother and sister will join me in supporting this important endeavor.","three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,style,formality,2,2,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,","The discord surrounding the project became public when Dexter King, serving as chief executive officer of the King estate and the youngest son of Dr. King, formalized the agreement with DreamWorks. ... the siblings ... expressed reservations about its development. ... communication challenges related to ongoing litigation ...","three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,style,formality,2,3,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,","The disagreement regarding the project became public when Dexter King, currently serving as Chief Executive Officer of the King estate and the youngest son of Dr. King, formalized an agreement with DreamWorks. However, the latter two have indicated that they were not fully informed of the agreement’s specifics and have expressed concerns about its current form.","three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,style,paraphrase,0,0,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",The purpose of making a movie about the life of Dr. Martin Luther King Jr. is to tell a great story which could bridge distances and bring people together. We remain committed to pursuing a film chronicling Martin Luther King's life provided that there is unity in the family so we can make a film about unity in our nation.,"three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,style,paraphrase,0,1,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",unless his three surviving children resolve their disagreements over the project,"three surviving children settle their differences over the deal,",0.5555555555555556
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,style,paraphrase,0,2,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",disputes,"three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,style,paraphrase,0,3,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",disagreements,"three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,style,paraphrase,1,0,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",The purpose of making a movie about the life of Dr. Martin Luther King Jr. is to tell a great story which could bridge distances and bring people together. We remain committed to pursuing a film chronicling Martin Luther King's life provided that there is unity in the family so we can make a film about unity in our nation.,"three surviving children settle their differences over the deal,",0.0
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,style,paraphrase,1,1,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",a unified agreement among the late civil rights leader’s children is necessary for the project to move forward. They have not spoken to Dexter since a legal dispute last year over the publication of their mother’s private letters.,"three surviving children settle their differences over the deal,",0.14634146341463414
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,style,paraphrase,1,2,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",a unified agreement among King’s children is required to proceed,"three surviving children settle their differences over the deal,",0.11764705882352941
./cnn/stories/2635a2ebf069c17ae005084b7ff66a255ffd3e23.story,style,paraphrase,1,3,What problems does DreamWorks Studios have about a movie with Martin Luther King Jr?,"three surviving children settle their differences over the deal,","three surviving children settle their differences over the deal,",unanimous approval from King’s children is necessary before moving forward,"three surviving children settle their differences over the deal,",0.11111111111111112
