qid,group,instruction_type,run,step,fact,label,raw
2hop__635544_110949,content,elaborate,0,1,The complexities of citizenship and its implications for political leadership are highlighted.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,Australia Day is a holiday.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The meaning and significance of Australia Day has evolved over time.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The country's growth has influenced the meaning and significance of Australia Day.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,The country's changing identity has influenced the meaning and significance of Australia Day.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"Unofficially, the date has also been named ""Anniversary Day"".",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"Unofficially, the date has also been named ""Foundation Day"".",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"Unofficially, the date has also been named ""ANA Day"".",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,26 January 1788 is a date.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,26 January 1788 is the date of the proclamation of British sovereignty over the eastern seaboard of Australia.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The eastern seaboard of Australia was then known as New Holland.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The proclamation of British sovereignty over the eastern seaboard of Australia is a pivotal moment in Australian history.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Celebrations on 26 January date back to 1808.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The first official celebration of the formation of New South Wales was held in 1818.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,26 January was not known as Australia Day until over a century later.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The British colonies of Australia formed a federation.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The birth of modern Australia occurred.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,A national day of unity and celebration was looked for.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"All Australian states and territories adopted use of the term ""Australia Day"" to mark the date.",NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,Not until 1994 was the date consistently marked by a public holiday on that day by all states and territories.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Giovanni Cifolelli is a person.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Giovanni Cifolelli was an Italian mandolin virtuoso.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Giovanni Cifolelli was a dramatic composer.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Giovanni Cifolelli's date of birth is unknown.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Giovanni Cifolelli's place of birth is unknown.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Giovanni Cifolelli's early life is not well understood.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Giovanni Cifolelli's influences are not well understood.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,In 1764 he made his appearance in Paris as a mandolin virtuoso.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"He was highly esteemed, both as a performer and teacher.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,He indicated a high level of skill and expertise.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,"He published his ""Method for the mandolin"" while residing in Paris.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"The ""Method for the mandolin"" met with great success throughout France.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"The ""Method for the mandolin"" was the most popular of its period.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"The ""Method for the mandolin"" demonstrated his contribution to the world of music.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Maureen Payne is a person.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Maureen Payne was a South African Test cricketer.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Maureen Payne was one of the pioneering women in the sport.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Maureen Payne died in 1997.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Maureen Payne was born in South Africa.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,She captained the side.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The side played against New Zealand in 1971–72.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,She showcased her leadership skills.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,She showcased her dedication to the game.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,She appeared in five Tests for South Africa.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,She claimed eight wickets in Tests for South Africa.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,She achieved a notable achievement in the competitive world of international cricket.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,There is a list of Dragon Ball Super episodes.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The anime series has a Name.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,"The anime series has a Date of July 25, 2017.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The anime series has Discs.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The anime series has Episodes.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The anime series has a Part One.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The anime series has a Part Two.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The anime series has a Part Three.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The anime series has a Discs count of 01 -- 13.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The anime series has an Episodes count of 14 -- 26.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The anime series has a Discs count of 27 -- 39.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,Streams of Expression is a title.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Joe Lovano is an American jazz musician.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Joe Lovano has released 20th studio albums.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Joe Lovano's 20th studio album is called Streams of Expression.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Streams of Expression is released on the Blue Note label.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Blue Note is a renowned jazz record label.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,It was released in 2006.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"It features a five-part ""Streams of Expression Suite.""",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"It features a three-part ""Birth of the Cool Suite.""",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,It features three other shorter works.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The album showcases Lovano's versatility and creativity as a composer.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"The ""Birth of the Cool Suite"" was conducted by Gunther Schuller.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"The ""Birth of the Cool Suite"" utilizes melodic themes inspired by Miles Davis' work from his 1948 and 1950 nonet.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"The ""Birth of the Cool Suite"" pays tribute to the jazz legend Miles Davis.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The album features George Garzone.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The album features Ralph Lalama.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The album features Gary Smulyan.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The album features Tim Hagans.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,George Garzone is a jazz musician.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,Ralph Lalama is a jazz musician.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Gary Smulyan is a jazz musician.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Tim Hagans is a jazz musician.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Pir Syed Muhammad Binyamin Rizvi is a person.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Pir Syed Muhammad Binyamin Rizvi was a Pakistani politician.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Pir Syed Muhammad Binyamin Rizvi was a member of the influential Rizvi family.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,Pir Syed Muhammad Binyamin Rizvi was born on 15 Aug 1959.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,Pir Syed Muhammad Binyamin Rizvi died on 24 June 2004.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,He was the oldest son.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,Pir Syed Mohammad Yaqoob Shah was a famous spiritual and religious scholar.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Pir Syed Mohammad Yaqoob Shah was a member of the provincial assembly.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Pir Syed Mohammad Yaqoob Shah died on 31 August 1991.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,Pir Syed Mohammad Yaqoob Shah was a significant figure in Pakistani politics and spirituality.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,He was the oldest son of Pir Syed Mohammad Yaqoob Shah.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,He was murdered.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,He was murdered in Lahore.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,He was murdered near his House.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The murder shocked the nation.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,He is buried.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,He is buried next to his father.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,He is buried next to Pir Syed Mohammad Yaqoob Shah.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,He is buried in his home town Phalia.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"He is buried in Phalia, a testament to his enduring legacy.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,La naissance d'Osiris is a title.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"La naissance d'Osiris, ou La fête Pamylie is an opera.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"La naissance d'Osiris, ou La fête Pamylie is a one-act opera.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"La naissance d'Osiris, ou La fête Pamylie was first performed on 12 October 1754.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"La naissance d'Osiris, ou La fête Pamylie was performed at Fontainebleau.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"La naissance d'Osiris, ou La fête Pamylie was performed to celebrate the birth of the future King Louis XVI.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The birth of the future King Louis XVI is a significant event in French history.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The libretto is by Louis de Cahusac.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Louis de Cahusac is a frequent collaborator of Rameau.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"Cahusac styled the work a ""ballet allégorique"".",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"It is usually categorized as an ""acte de ballet"".",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Jupiter announces the birth of the god Osiris.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The god Osiris symbolizes the baby prince.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,The piece may have started life as part of a larger work.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"""Les beaux jours de l'Amour"" is an ""opéra-ballet"" Rameau and Cahusac planned.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"""Les beaux jours de l'Amour"" is a larger work.",NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,"Rameau and Cahusac planned ""Les beaux jours de l'Amour"".",NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,"Rameau and Cahusac never completed ""Les beaux jours de l'Amour"".",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"Rameau and Cahusac planned ""Les beaux jours de l'Amour"" for reasons which are still uncertain.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"""Les beaux jours de l'Amour"" left behind a fascinating glimpse into the creative process.",NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,Sue Ryder is a person.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Her birth certificate has the date 3 July 1924.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Her death certificate has the date 3 July 1924.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,A plaque in Cavendish Church in Suffolk has the date 3 July 1924.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Sue Ryder and Leonard Cheshire have a plaque unveiled in Cavendish Church in Suffolk.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Sue Ryder and Leonard Cheshire have a plaque unveiled in Cavendish Church in Suffolk in honour of Sue Ryder and Leonard Cheshire.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Sue Ryder and Leonard Cheshire have a plaque unveiled in Cavendish Church in Suffolk that is a testament to her enduring legacy.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Ryder volunteered to the First Aid Nursing Yeomanry.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Ryder was only 15 years old.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Ryder demonstrated her courage and determination.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,She lied about her age.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,She seems to have maintained the deception for the rest of her life.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,She lied about her age and seems to have maintained the deception for the rest of her life.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"She lied about her age and seems to have maintained the deception for the rest of her life, a remarkable example of her strength and resilience.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Pak Nam-gi is a person.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"Pak Nam-gi or Park Nam-ki (21 February 1934 – 17 March 2010) was, until as late as January 2010, Director of the Planning and Finance Department of the ruling party of North Korea.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,"Pak Nam-gi or Park Nam-ki (21 February 1934 – 17 March 2010) was, until as late as January 2010, Director of the Planning and Finance Department of the ruling party of North Korea, a position of significant influence and power.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,There are doubts about his date of birth.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,At least two unattributed sources report his date of birth as 21 February 1934.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,At least two unattributed sources report his date of birth as sometime in 1928.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,There is uncertainty about his early life.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,William Shakespeare is a person.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,William Shakespeare was the son of John Shakespeare.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,1,John Shakespeare was an alderman.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,John Shakespeare was a glove-maker.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,1,Mary Arden was the daughter of an affluent landowning farmer.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Shirley Abicair was a remarkable individual.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Shirley Abicair was born in Melbourne.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Melbourne is in Victoria.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Melbourne is in Australia.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Melbourne is renowned for its rich cultural and artistic heritage.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Some sources suggest that her year of birth was 1935.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,A contemporary account indicates that she was 23 or 24 years old upon her arrival in Britain.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,"Considering she had completed her tertiary studies in Australia, the earlier date seems more plausible.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,She was born in 1931 or 1932.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,2,She is the only daughter of a Wing Commander in the Royal Australian Air Force (RAAF).,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Her father is a significant figure in the Australian military.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Her upbringing would have been profoundly influenced by her father's distinguished career.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,She grew up in a household with a strong military presence.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,A strong military presence would have instilled in her a sense of discipline.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,2,A strong military presence would have instilled in her a sense of duty.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,2,A strong military presence would have instilled in her a sense of patriotism.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,2,A sense of discipline would have shaped her worldview.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,2,A sense of duty would have shaped her worldview.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,2,A sense of patriotism would have shaped her worldview.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,2,A sense of discipline would have shaped her future endeavors.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,2,A sense of duty would have shaped her future endeavors.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,2,A sense of patriotism would have shaped her future endeavors.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,2,Anno Domini is a calendar era.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Anno Domini is based on the traditionally reckoned year of the conception or birth of Jesus of Nazareth.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,This system counts years.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,This system counts years from the start of the epoch.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,This system counts years from the start of the epoch denoting years before the start of the era as BC.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,This system counts years from the start of the epoch denoting years after the start of the era as AD.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,There is an absence of a year zero in this system.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,The year AD 1 immediately follows the year 1 BC.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,The absence of a year zero creates a seamless transition between the two periods.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Dionysius Exiguus of Scythia Minor devised this dating system.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Dionysius Exiguus of Scythia Minor was a monk and scholar.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Dionysius Exiguus of Scythia Minor played a crucial role in shaping the way we perceive time and history.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,It was not widely used until after 800.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,It gradually replaced other calendars in use across Europe.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,2,It became an integral part of the Western calendar system.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Švitrigaila was born to Algirdas.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Algirdas was the Grand Duke of Lithuania.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Švitrigaila's mother was Uliana of Tver.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Uliana of Tver was a member of the royal family of Tver.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,2,His exact date of birth remains unknown.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Historians believe that he was the youngest or second youngest son of Algirdas.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Being the youngest or second youngest son of Algirdas would have placed him in a significant position within the family hierarchy.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,He witnessed the Treaty of Dubysa.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,The Treaty of Dubysa was between Jogaila and the Teutonic Knights.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,He witnessed the Treaty of Dubysa in October 1382.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,He witnessed the Treaty of Dubysa with his elder brother Jogaila.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Jogaila was his elder brother.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Jogaila was involved in the Treaty of Dubysa.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,The Teutonic Knights were a major military order of the time.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Švitrigaila was at this event.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,2,Švitrigaila was no younger than 12 years old at the time.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Švitrigaila's date of birth was sometime before 1370.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Švitrigaila submitted a complaint to the Council of Florence.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Švitrigaila claimed that he and Jogaila were the favorite sons of Algirdas.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Algirdas transferred his throne to Jogaila.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Jogaila swore to make Švitrigaila his heir.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Algirdas died in 1377.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Jogaila's representatives did not outright deny the arrangement.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Jogaila's representatives claimed that the arrangement had been modified by mutual agreement between the brothers.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,The arrangement had been modified by mutual agreement between the brothers.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,"The arrangement had been modified by mutual agreement between the brothers, indicating a complex web of alliances and power struggles within the family.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,The natural-born-citizen clause is a provision in the U.S. Constitution.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,The natural-born-citizen clause has been subject to various interpretations over time.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,"The Constitution uses the phrase ""natural born Citizen"".",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,"The Constitution does not define the phrase ""natural born Citizen"".",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,"Different opinions exist regarding the precise meaning of the phrase ""natural born Citizen"".",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,"The consensus among early 21st-century constitutional scholars is that natural-born citizens include, subject to exceptions, those born in the United States.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,"Relevant case law is that natural-born citizens include, subject to exceptions, those born in the United States.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,"Many scholars have concluded that those who meet the legal requirements for U.S. citizenship ""at the moment of birth"" are also natural-born citizens.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,"Regardless of place of birth, those who meet the legal requirements for U.S. citizenship ""at the moment of birth"" are also natural-born citizens.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Every president to date was either a citizen at the adoption of the Constitution in 1789 or was born in the United States.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,There have been seven presidents who had at least one parent who was not born on U.S. soil.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,There have been seven presidents who had at least one parent who was not born on U.S. soil.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,There have been seven presidents who had at least one parent who was not born on U.S. soil.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,There have been seven presidents who had at least one parent who was not born on U.S. soil.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,There have been seven presidents who had at least one parent who was not born on U.S. soil.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,There have been seven presidents who had at least one parent who was not born on U.S. soil.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,There have been seven presidents who had at least one parent who was not born on U.S. soil.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,There have been seven presidents who had at least one parent who was not born on U.S. soil.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,There have been seven presidents who had at least one parent who was not born on U.S. soil.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,There have been seven presidents who had at least one parent who was not born on U.S. soil.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,There have been seven presidents who had at.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,The natural-born-citizen clause has been a topic of debate.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Some argue that it is a necessary requirement for the presidency.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,2,Others see it as an outdated provision.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,2,Australia Day is a national public holiday in Australia.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Australia Day is celebrated on January 26th every year.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,The meaning and significance of Australia Day have evolved over time.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,The country's growth has influenced the meaning and significance of Australia Day.,NOT_SUPPORTED,False
2hop__635544_110949,content,elaborate,0,2,The country's changing identity has influenced the meaning and significance of Australia Day.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,"Unofficially, the date has also been named ""Anniversary Day"".",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,"Unofficially, the date has also been named ""Foundation Day"".",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,"Unofficially, the date has also been named ""ANA Day"".",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,"January 26, 1788, is a date.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,"The proclamation of British sovereignty over the eastern seaboard of Australia was made on January 26, 1788.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,The eastern seaboard of Australia was known as New Holland at the time of the proclamation.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,The proclamation of British sovereignty over the eastern seaboard of Australia is a pivotal moment in Australian history.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,Celebrations on January 26 date back to 1808.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,The first official celebration of the formation of New South Wales was held in 1818.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,January 26 was not known as Australia Day until over a century later.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,The British colonies of Australia formed a federation.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,"The British colonies of Australia formed a federation on New Year's Day, 1901.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,"The British colonies of Australia formed a federation, marking the birth of modern Australia.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,A national day of unity and celebration was looked for.,SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,"All Australian states and territories adopted the use of the term ""Australia Day"" in 1935.",SUPPORTED,True
2hop__635544_110949,content,elaborate,0,2,The date was consistently marked by a public holiday on that day by all states and territories in 1994.,SUPPORTED,True
