qid,group,instruction_type,run,step,fact,original_label,label,reason,evidence_match
4hop3__673447_132409_371500_35031,style,formality,1,1,Charleston is a community.,NOT_SUPPORTED,DISTORTED,"The claim states that Charleston is a community, while the ground truth describes Charleston as part of a metropolitan statistical area and urban area, indicating it is a city rather than just a community.",Charleston-North Charleston-Summerville Metropolitan Statistical Area
4hop3__673447_132409_371500_35031,style,formality,1,1,Mount Pleasant is part of Charleston- North Charleston Urban Area.,NOT_SUPPORTED,SUPPORTED,"Mount Pleasant is mentioned as one of the next-largest cities in the Charleston-North Charleston-Summerville Metropolitan Statistical Area, indicating it is part of the urban area.",The claim aligns with the description of the Charleston-North Charleston Urban Area in the ground truth.
4hop3__673447_132409_371500_35031,style,formality,1,1,"These areas form a densely populated and sprawling urban environment, ranking as the third most populous megalopolis in the United States.",NOT_SUPPORTED,CONTRADICTION,"The claim states that the area is the third most populous megalopolis in the United States, while the ground truth describes Southern California as the third most populated megalopolis.",Southern California is described as the third most populated megalopolis in the United States.
4hop3__673447_132409_371500_35031,style,formality,1,1,Java is the world's most populous island.,NOT_SUPPORTED,UNVERIFIABLE,"The ground truth mentions that Jakarta is located on the world's most populous island, Java, but does not explicitly state that Java is the world's most populous island.",none
4hop3__673447_132409_371500_35031,style,formality,1,1,Mumbai is the largest city in Maharashtra.,NOT_SUPPORTED,DISTORTED,"The claim states that Mumbai is the largest city in Maharashtra, while the ground truth mentions Pune as the second largest city in Maharashtra, implying that Mumbai is the largest, but does not explicitly state it.",none
4hop3__673447_132409_371500_35031,style,formality,1,2,This insect is not known to exist in the United States.,NOT_SUPPORTED,CONTRADICTION,"The claim states that the insect is not known to exist in the United States, while the ground truth explicitly states that the coconut rhinoceros beetle (CRB) is not known to occur in the United States except in American Samoa.",CRB is not known to occur in the United States except in American Samoa.
4hop3__673447_132409_371500_35031,style,formality,1,2,The coconut rhinoceros beetle is found in Upolu.,NOT_SUPPORTED,CONTRADICTION,"The ground truth states that the coconut rhinoceros beetle (CRB) is native to Southern Asia and distributed throughout Asia and the Western Pacific, but it does not mention Upolu as a location where the beetle is found.","CRB is native to Southern Asia and distributed throughout Asia and the Western Pacific including Sri Lanka, Upolu, Samoa, American Samoa, Palau, New Britain, West Irian, New Ireland, Pak Island and Manus Island (New Guinea), Fiji, Cocos (Keeling) Islands, Mauritius, and Reunion."
4hop3__673447_132409_371500_35031,style,formality,1,2,The coconut rhinoceros beetle is found in New Ireland.,NOT_SUPPORTED,CONTRADICTION,"The ground truth states that the coconut rhinoceros beetle (CRB) is native to Southern Asia and distributed throughout various regions, but it does not mention New Ireland as one of those locations.","CRB is native to Southern Asia and distributed throughout Asia and the Western Pacific including Sri Lanka, Upolu, Samoa, American Samoa, Palau, New Britain, West Irian, New Ireland, Pak Island and Manus Island (New Guinea), Fiji, Cocos (Keeling) Islands, Mauritius, and Reunion."
4hop3__673447_132409_371500_35031,style,formality,1,2,San Francisco is part of California's three largest metropolitan areas.,NOT_SUPPORTED,INVENTED,"The claim about San Francisco being part of California's three largest metropolitan areas is not mentioned or supported by the ground truth, which does not discuss San Francisco or its metropolitan status.",none
4hop3__673447_132409_371500_35031,style,formality,1,2,Mexico City is part of California's three largest metropolitan areas.,NOT_SUPPORTED,CONTRADICTION,Mexico City is not part of California; it is a major city in Mexico.,none
4hop3__673447_132409_371500_35031,style,formality,1,2,"The metropolitan population was recorded at 2,956,746 in the same census.",NOT_SUPPORTED,SUPPORTED,The claim accurately reflects the population of the urban area of San Diego as stated in the ground truth.,"The urban area of San Diego had a total population of 2,956,746."
4hop3__673447_132409_371500_35031,style,formality,1,2,San Diego is together with Los Angeles and San Francisco.,NOT_SUPPORTED,DISTORTED,"The claim suggests that San Diego is together with Los Angeles and San Francisco, which implies a direct relationship or grouping that is not explicitly stated in the ground truth. The ground truth mentions that San Diego is part of a larger metropolitan area but does not confirm a direct grouping with Los Angeles and San Francisco.","The urban area of San Diego extends beyond the administrative city limits and is mentioned in relation to other metropolitan areas, but no direct grouping with Los Angeles and San Francisco is made."
4hop3__673447_132409_371500_35031,style,formality,1,2,Mumbai is the largest city in the state of Maharashtra.,NOT_SUPPORTED,DISTORTED,"The claim states that Mumbai is the largest city in Maharashtra, while the ground truth mentions Pune as the second largest city in Maharashtra, implying that Mumbai is larger but does not explicitly state it.",none
4hop3__673447_132409_371500_35031,style,formality,1,3,This pest is not indigenous to the United States.,NOT_SUPPORTED,SUPPORTED,"The ground truth states that CRB is not known to occur in the United States except in American Samoa, which supports the claim that this pest is not indigenous to the United States.",CRB is not known to occur in the United States except in American Samoa.
4hop3__673447_132409_371500_35031,style,formality,1,3,The coconut rhinoceros beetle is found in New Ireland.,NOT_SUPPORTED,CONTRADICTION,"The ground truth states that the coconut rhinoceros beetle (CRB) is native to Southern Asia and distributed throughout various regions, but it does not mention New Ireland as one of those locations.","CRB is native to Southern Asia and distributed throughout Asia and the Western Pacific including Sri Lanka, Upolu, Samoa, American Samoa, Palau, New Britain, West Irian, New Ireland, Pak Island and Manus Island (New Guinea), Fiji, Cocos (Keeling) Islands, Mauritius, and Reunion."
4hop3__673447_132409_371500_35031,style,formality,1,3,Mexico City is in California.,NOT_SUPPORTED,CONTRADICTION,Mexico City is not in California; it is in Mexico.,none
4hop3__673447_132409_371500_35031,style,formality,1,3,Mexico City is one of the three major metropolitan areas in California.,NOT_SUPPORTED,CONTRADICTION,Mexico City is not located in California; it is in Mexico.,none
4hop3__673447_132409_371500_35031,style,formality,1,3,San Francisco is in California.,NOT_SUPPORTED,INVENTED,"The claim about San Francisco is not mentioned or supported by the ground truth, which does not reference San Francisco at all.",none
4hop3__673447_132409_371500_35031,style,formality,1,3,San Diego is situated on the Deccan Plateau.,NOT_SUPPORTED,CONTRADICTION,"San Diego is not located on the Deccan Plateau; it is in California, while the Deccan Plateau is in India.",none
4hop3__673447_132409_371500_35031,style,formality,1,3,San Diego is at an elevation of 560 meters above sea level.,NOT_SUPPORTED,CONTRADICTION,"The claim states that San Diego is at an elevation of 560 meters above sea level, while the ground truth does not provide any elevation information for San Diego, indicating a contradiction.",none
4hop3__673447_132409_371500_35031,style,formality,1,3,San Diego is alongside the Mutha River.,NOT_SUPPORTED,CONTRADICTION,"San Diego is not located alongside the Mutha River; the Mutha River is in Pune, India.",none
4hop3__673447_132409_371500_35031,style,formality,1,3,San Diego has historically functioned as a significant political center within India.,NOT_SUPPORTED,CONTRADICTION,"San Diego is not mentioned as a political center within India; it is a city in California, USA.",none
4hop3__673447_132409_371500_35031,style,formality,1,3,"""Infest"" was released on April 25, 2,000.",NOT_SUPPORTED,DISTORTED,"The claim states 'Infest' was released on April 25, 2,000, but the ground truth specifies the release date as April 25, 2000, which is a different year.","The ground truth states 'It was released on April 25, 2000.'"
4hop3__673447_132409_371500_35031,style,formality,1,3,The album exceeded three million copies in domestic sales.,NOT_SUPPORTED,SUPPORTED,"The claim that the album exceeded three million copies in domestic sales is supported by the ground truth, which states that the album sold more than seven million copies worldwide with three million in the U.S.",The ground truth states the album sold three million copies in the U.S.
4hop3__673447_132409_371500_35031,style,formality,2,1,The San Francisco metropolitan area is the second-largest urban area in California.,NOT_SUPPORTED,CONTRADICTION,"The claim states that the San Francisco metropolitan area is the second-largest urban area in California, while the ground truth indicates that the San Diego metropolitan area is larger than San Francisco.","The urban area of San Diego extends beyond the administrative city limits and had a total population of 2,956,746, making it the third-largest urban area in the state."
4hop3__673447_132409_371500_35031,style,formality,2,1,"Mumbai is the largest city in the state of Maharashtra, India.",NOT_SUPPORTED,DISTORTED,"The claim states that Mumbai is the largest city in Maharashtra, while the ground truth mentions Pune as the second largest city in Maharashtra, implying that Mumbai is larger but does not explicitly state it.",none
4hop3__673447_132409_371500_35031,style,formality,2,1,Houston has been recognized as the foremost city globally.,NOT_SUPPORTED,CONTRADICTION,"The claim states that Houston is the foremost city globally, which is not supported by the ground truth. The ground truth mentions Houston's rankings and recognitions but does not claim it is the foremost city globally.",none
4hop3__673447_132409_371500_35031,style,formality,2,1,Houston has been recognized as the foremost city globally in attracting tourism.,NOT_SUPPORTED,CONTRADICTION,"The claim states that Houston is the foremost city globally in attracting tourism, which is not supported by the ground truth. The ground truth does not mention tourism as a recognized aspect of Houston's economy or reputation.",none
4hop3__673447_132409_371500_35031,style,formality,2,1,The city achieved the top position in the FDi Magazine’s American Cities of the Future ranking for 2013.,NOT_SUPPORTED,CONTRADICTION,"The claim states that the city achieved the top position in the FDi Magazine’s American Cities of the Future ranking for 2013, while the ground truth states that New York City topped the ranking for 2013.","New York City has been ranked first among cities across the globe in attracting capital, business, and tourists. This ability to attract foreign investment helped New York City top the FDi Magazine American Cities of the Future ranking for 2013."
4hop3__673447_132409_371500_35031,style,formality,2,2,This pest is not recognized as being established in the United States.,NOT_SUPPORTED,SUPPORTED,"The ground truth states that CRB is not known to occur in the United States except in American Samoa, which supports the claim that this pest is not recognized as being established in the United States.",CRB is not known to occur in the United States except in American Samoa.
4hop3__673447_132409_371500_35031,style,formality,2,2,The San Francisco metropolitan area is the second-largest urban area in California.,NOT_SUPPORTED,CONTRADICTION,"The claim states that the San Francisco metropolitan area is the second-largest urban area in California, while the ground truth indicates that the San Diego metropolitan area is larger than San Francisco.",none
4hop3__673447_132409_371500_35031,style,formality,2,2,"Pune is the second largest city in the state of Maharashtra, India, after Mumbai.",NOT_SUPPORTED,SUPPORTED,"The claim that Pune is the second largest city in the state of Maharashtra, India, after Mumbai is explicitly stated in the ground truth.","Pune is the second largest city in the Indian state of Maharashtra, after Mumbai."
4hop3__673447_132409_371500_35031,style,formality,2,2,Houston has been acknowledged as the leading city worldwide in attracting tourism.,NOT_SUPPORTED,CONTRADICTION,"The claim states that Houston is the leading city worldwide in attracting tourism, which is not supported by the ground truth. The ground truth does not mention Houston's status in tourism attraction.",none
4hop3__673447_132409_371500_35031,style,formality,2,2,The provincial administration is responsible for one administrative regency.,NOT_SUPPORTED,CONTRADICTION,"The claim states that the provincial administration is responsible for one administrative regency, while the ground truth indicates that Jakarta is administered by five administrative cities and one administrative regency.",The Jakarta provincial government administers five administrative cities and one administrative regency.
4hop3__673447_132409_371500_35031,style,formality,2,3,This pest is not considered established in American Samoa.,NOT_SUPPORTED,CONTRADICTION,"The ground truth states that CRB is not known to occur in the United States except in American Samoa, implying that it is established there.",CRB is not known to occur in the United States except in American Samoa.
4hop3__673447_132409_371500_35031,style,formality,2,3,The San Francisco metropolitan area is the second-largest metropolitan area in California.,NOT_SUPPORTED,INVENTED,"The claim about the San Francisco metropolitan area being the second-largest metropolitan area in California is not mentioned or supported by the ground truth, which discusses other metropolitan areas but does not include San Francisco.",none
4hop3__673447_132409_371500_35031,style,formality,2,3,Mumbai is the largest city in the state of Maharashtra.,NOT_SUPPORTED,DISTORTED,"The claim states that Mumbai is the largest city in Maharashtra, while the ground truth mentions Pune as the second largest city in Maharashtra, implying that Mumbai is larger but does not explicitly state it.",none
4hop3__673447_132409_371500_35031,style,formality,2,3,Houston has been recognized as the foremost city globally.,NOT_SUPPORTED,CONTRADICTION,"The claim states that Houston is the foremost city globally, which is not supported by the ground truth. The ground truth mentions Houston's rankings and recognitions but does not claim it as the foremost city globally.",none
4hop3__673447_132409_371500_35031,style,formality,2,3,Houston has been recognized as the foremost city globally in attracting tourism.,NOT_SUPPORTED,CONTRADICTION,"The claim states that Houston is the foremost city globally in attracting tourism, which is not supported by the ground truth. The ground truth does not mention tourism ranking for Houston.",none
4hop3__673447_132409_371500_35031,style,formality,2,3,The city has a high standard of living.,NOT_SUPPORTED,UNVERIFIABLE,The ground truth does not provide specific information about the standard of living in the city.,none
4hop3__673447_132409_371500_35031,style,formality,2,3,Jakarta is a province.,NOT_SUPPORTED,DISTORTED,"The claim states that Jakarta is a province, while the ground truth describes Jakarta as a province with special capital region status, indicating it is more than just a province.",Jakarta is officially a province with special capital region status
4hop3__673447_132409_371500_35031,style,paraphrase,0,1,Its administration includes one regency.,NOT_SUPPORTED,INVENTED,"The claim introduces information about the administration including one regency, which is not mentioned in the ground truth.",none
4hop3__673447_132409_371500_35031,style,paraphrase,0,2,Batavia is now a major urban center.,NOT_SUPPORTED,DISTORTED,"The claim states that Batavia is now a major urban center, but the ground truth refers to Jakarta as the capital of Indonesia, formerly known as Batavia, without explicitly stating its current status as a major urban center.","Jakarta is the capital of Indonesia, which was formerly known as Batavia"
4hop3__673447_132409_371500_35031,style,paraphrase,0,2,Jakarta has a higher standard of living.,NOT_SUPPORTED,UNVERIFIABLE,"The ground truth mentions that Jakarta has business opportunities and attracts migrants, but it does not provide specific information about the standard of living.",none
4hop3__673447_132409_371500_35031,style,paraphrase,0,2,It is governed alongside five other cities.,NOT_SUPPORTED,INVENTED,"The claim introduces information not present in the ground truth, which does not mention governance alongside other cities.",none
4hop3__673447_132409_371500_35031,style,paraphrase,0,2,It is governed alongside one regency.,NOT_SUPPORTED,INVENTED,"The claim introduces information about governance alongside a regency, which is not mentioned in the ground truth.",none
4hop3__673447_132409_371500_35031,style,paraphrase,0,3,The Jabodetabek region has more than 30 million residents based on the 2010 census.,NOT_SUPPORTED,SUPPORTED,"The claim states that the Jabodetabek region has more than 30 million residents based on the 2010 census, which is supported by the ground truth stating that the Greater Jakarta metropolitan area has a population of 30,214,303 inhabitants as of the 2010 census.","Greater Jakarta metropolitan area... with a population of 30,214,303 inhabitants as of 2010 census."
4hop3__673447_132409_371500_35031,style,paraphrase,0,3,Jakarta has higher living standards.,NOT_SUPPORTED,UNVERIFIABLE,The ground truth mentions Jakarta's business opportunities and potential for a higher standard of living but does not explicitly state that Jakarta has higher living standards.,none
4hop3__673447_132409_371500_35031,style,paraphrase,1,1,Jabodetabek is located after Tokyo.,NOT_SUPPORTED,SUPPORTED,"The claim that Jabodetabek is located after Tokyo is supported by the ground truth, which states that Jabodetabek is the second largest urban agglomeration in the world after Tokyo.",Greater Jakarta metropolitan area is the second largest urban agglomeration in the world after Tokyo
4hop3__673447_132409_371500_35031,style,paraphrase,1,2,The Greater Jakarta metropolitan area has approximately 30 million residents according to the 2010 census.,NOT_SUPPORTED,SUPPORTED,"The claim accurately states that the Greater Jakarta metropolitan area has approximately 30 million residents according to the 2010 census, which is supported by the ground truth stating a population of 30,214,303 inhabitants as of the 2010 census.","Greater Jakarta metropolitan area... with a population of 30,214,303 inhabitants as of 2010 census."
4hop3__673447_132409_371500_35031,style,paraphrase,1,2,Jakarta has a higher standard of living.,NOT_SUPPORTED,UNVERIFIABLE,"The ground truth mentions that Jakarta has business opportunities and attracts migrants, but it does not provide specific information about the standard of living.",none
4hop3__673447_132409_371500_35031,style,paraphrase,1,3,Jakarta has higher living standards.,NOT_SUPPORTED,UNVERIFIABLE,"The ground truth mentions that Jakarta has business opportunities and attracts migrants, but it does not provide specific information about living standards.",none
4hop3__673447_132409_371500_35031,style,paraphrase,2,1,Java is the island with the highest population in the world.,NOT_SUPPORTED,CONTRADICTION,"The claim states that Java is the island with the highest population in the world, while the ground truth mentions Jakarta as the capital of Indonesia and the center of economics, culture, and politics, but does not support the claim about Java's population ranking.",none
4hop3__673447_132409_371500_35031,style,paraphrase,2,1,The Jakarta provincial administration oversees one regency.,NOT_SUPPORTED,DISTORTED,"The claim states that the Jakarta provincial administration oversees one regency, but the ground truth mentions that Jakarta administers five administrative cities and one administrative regency, which implies more than one regency.",The Jakarta provincial government administers five administrative cities and one administrative regency.
4hop3__673447_132409_371500_35031,style,paraphrase,2,2,Java’s northwest coast is the most densely populated island in the world.,NOT_SUPPORTED,CONTRADICTION,"The claim states that Java's northwest coast is the most densely populated island in the world, while the ground truth indicates that Jakarta, located on Java's northwest coast, is the center of economics, culture, and politics of Indonesia, but does not claim it is the most densely populated island.",none
4hop3__673447_132409_371500_35031,style,paraphrase,2,2,The provincial government administers one regency.,NOT_SUPPORTED,DISTORTED,"The claim states that the provincial government administers one regency, while the ground truth mentions that Jakarta's provincial government administers five administrative cities and one administrative regency.",The Jakarta provincial government administers five administrative cities and one administrative regency.
4hop3__673447_132409_371500_35031,style,paraphrase,2,3,Java is the world’s most densely populated island.,NOT_SUPPORTED,UNVERIFIABLE,"The ground truth mentions Jakarta as the capital of Indonesia and discusses its population, but does not provide information about Java's population density or rank it among other islands.",none
4hop3__673447_132409_371500_35031,style,paraphrase,2,3,Java is located in 2014.,NOT_SUPPORTED,INVENTED,"The claim states that 'Java is located in 2014', which is not mentioned or implied in the ground truth. The ground truth discusses Jakarta and its population in 2014 but does not mention Java in that context.",none
